r,t,y,TotalCapacityAnnual
REGION,SSHFGCP02N,2051, 1.1789178007601028e-03
REGION,SSHFGCP02N,2052, 1.1789178007601028e-03
REGION,SSHFGCP02N,2053, 1.1789178007601028e-03
REGION,SSHFGCP02N,2054, 1.1789178007601028e-03
REGION,SSHFGCP02N,2055, 1.1789178007601028e-03
REGION,SSHFGCP02N,2056, 1.1789178007601028e-03
REGION,SSHFGCP02N,2057, 1.1789178007601028e-03
REGION,SSHFGCP02N,2058, 1.1789178007601028e-03
REGION,SSHFGCP02N,2059, 1.1789178007601028e-03
REGION,SSHFGCP02N,2060, 1.1789178007601028e-03
REGION,SSHFGCP02N,2061, 1.1789178007601028e-03
REGION,SSHFGCP02N,2062, 1.1789178007601028e-03
REGION,SSHFGCP02N,2063, 1.1789178007601028e-03
REGION,SSHFGCP02N,2064, 1.1789178007601028e-03
REGION,SSHFGCP02N,2065, 1.1789178007601028e-03
REGION,SSHFGCP02N,2066, 1.1789178007601028e-03
REGION,SSHFGCP02N,2067, 1.1789178007601028e-03
REGION,SSHFGCP02N,2068, 1.1789178007601028e-03
REGION,SSHFGCP02N,2069, 1.1789178007601028e-03
REGION,SSHFGCP02N,2070, 1.1789178007601028e-03
REGION,SSGOCVP02N,2045, 1.9003374290067980e-03
REGION,SSGOCVP02N,2046, 7.2200922039778709e-02
REGION,SSGOCVP02N,2047, 1.4767454499256197e-01
REGION,SSGOCVP02N,2048, 2.2869780191156172e-01
REGION,SSGOCVP02N,2049, 3.1567345335542879e-01
REGION,SSGOCVP02N,2050, 3.9530648177634142e-01
REGION,SSGOCVP02N,2051, 3.9999999999999969e-01
REGION,SSGOCVP02N,2052, 3.9999999999999969e-01
REGION,SSGOCVP02N,2053, 3.9999999999999969e-01
REGION,SSGOCVP02N,2054, 3.9999999999999969e-01
REGION,SSGOCVP02N,2055, 3.9999999999999969e-01
REGION,SSGOCVP02N,2056, 3.9999999999999969e-01
REGION,SSGOCVP02N,2057, 3.9999999999999969e-01
REGION,SSGOCVP02N,2058, 3.9999999999999969e-01
REGION,SSGOCVP02N,2059, 3.9999999999999969e-01
REGION,SSGOCVP02N,2060, 3.9999999999999969e-01
REGION,SSGOCVP02N,2061, 3.9999999999999969e-01
REGION,SSGOCVP02N,2062, 3.9999999999999969e-01
REGION,SSGOCVP02N,2063, 3.9999999999999969e-01
REGION,SSGOCVP02N,2064, 3.9999999999999969e-01
REGION,SSGOCVP02N,2065, 3.9999999999999969e-01
REGION,SSGOCVP02N,2066, 3.9999999999999969e-01
REGION,SSGOCVP02N,2067, 3.9999999999999969e-01
REGION,SSGOCVP02N,2068, 3.9999999999999969e-01
REGION,SSGOCVP02N,2069, 3.9999999999999969e-01
REGION,SSGOCVP02N,2070, 0.4
REGION,SSEL00T00X,2015, 2.4395849999999830e-02
REGION,SSEL00T00X,2016, 2.4395849999999830e-02
REGION,SSEL00T00X,2017, 2.4395849999999830e-02
REGION,SSEL00T00X,2018, 2.4395849999999830e-02
REGION,SSEL00T00X,2019, 2.4395849999999830e-02
REGION,SSEL00T00X,2020, 2.5004702595795436e-01
REGION,SSEL00T00X,2021, 2.6563884670596261e-01
REGION,SSEL00T00X,2022, 2.8211940990060980e-01
REGION,SSEL00T00X,2023, 2.9596605537818632e-01
REGION,SSEL00T00X,2024, 3.1886259746478446e-01
REGION,SSEL00T00X,2025, 3.3841777749922158e-01
REGION,SSEL00T00X,2026, 3.5911263067599358e-01
REGION,SSEL00T00X,2027, 3.8101614275647833e-01
REGION,SSEL00T00X,2028, 4.0419838841733763e-01
REGION,SSEL00T00X,2029, 4.2873139663662807e-01
REGION,SSEL00T00X,2030, 4.5469370113868190e-01
REGION,SSEL00T00X,2031, 4.8325892854941016e-01
REGION,SSEL00T00X,2032, 5.1214540914784290e-01
REGION,SSEL00T00X,2033, 0.542716942555138
REGION,SSEL00T00X,2034, 5.7508185582624671e-01
REGION,SSEL00T00X,2035, 6.0935423552472179e-01
REGION,SSEL00T00X,2036, 6.4565105976498960e-01
REGION,SSEL00T00X,2037, 6.8409408507615888e-01
REGION,SSEL00T00X,2038, 7.2481257379748110e-01
REGION,SSEL00T00X,2039, 0.767943211309372
REGION,SSEL00T00X,2040, 8.1363117096450133e-01
REGION,SSEL00T00X,2041, 8.7344740064736381e-01
REGION,SSEL00T00X,2042, 9.3765331644290562e-01
REGION,SSEL00T00X,2043, 1.0065763358618209e+00
REGION,SSEL00T00X,2044, 1.0805691289119843e+00
REGION,SSEL00T00X,2045, 1.1600092886635045e+00
REGION,SSEL00T00X,2046, 1.2452978992879098e+00
REGION,SSEL00T00X,2047, 1.3368624357149244e+00
REGION,SSEL00T00X,2048, 1.4351597834417680e+00
REGION,SSEL00T00X,2049, 1.5406785712423394e+00
REGION,SSEL00T00X,2050, 1.6175080722733168e+00
REGION,SSEL00T00X,2051, 1.6175080722733168e+00
REGION,SSEL00T00X,2052, 1.6175080722733168e+00
REGION,SSEL00T00X,2053, 1.6175080722733168e+00
REGION,SSEL00T00X,2054, 1.6175080722733168e+00
REGION,SSEL00T00X,2055, 1.6175080722733168e+00
REGION,SSEL00T00X,2056, 1.6175080722733168e+00
REGION,SSEL00T00X,2057, 1.6175080722733168e+00
REGION,SSEL00T00X,2058, 1.6175080722733171e+00
REGION,SSEL00T00X,2059, 1.6175080722733168e+00
REGION,SSEL00T00X,2060, 1.6175080722733168e+00
REGION,SSEL00T00X,2061, 1.6208411807301131e+00
REGION,SSEL00T00X,2062, 1.6279155983358891e+00
REGION,SSEL00T00X,2063, 1.6351642175474776e+00
REGION,SSEL00T00X,2064, 1.6351642175474776e+00
REGION,SSEL00T00X,2065, 1.6351642175474776e+00
REGION,SSEL00T00X,2066, 1.6351642175474779e+00
REGION,SSEL00T00X,2067, 1.6351642175474776e+00
REGION,SSEL00T00X,2068, 1.6351642175474776e+00
REGION,SSEL00T00X,2069, 1.6351642175474776e+00
REGION,SSEL00T00X,2070, 1.6351642175474779e+00
REGION,SSEL00TDTX,2015, 2.3176057499999830e-02
REGION,SSEL00TDTX,2016, 2.3176057499999830e-02
REGION,SSEL00TDTX,2017, 2.3176057499999830e-02
REGION,SSEL00TDTX,2018, 2.3176057499999830e-02
REGION,SSEL00TDTX,2019, 2.3176057499999830e-02
REGION,SSEL00TDTX,2020, 2.3754467466005647e-01
REGION,SSEL00TDTX,2021, 2.5235690437066438e-01
REGION,SSEL00TDTX,2022, 2.6801343940557926e-01
REGION,SSEL00TDTX,2023, 2.8116775260927696e-01
REGION,SSEL00TDTX,2024, 3.0291946759154514e-01
REGION,SSEL00TDTX,2025, 3.2149688862426046e-01
REGION,SSEL00TDTX,2026, 3.4115699914219383e-01
REGION,SSEL00TDTX,2027, 3.6196533561865435e-01
REGION,SSEL00TDTX,2028, 3.8398846899647071e-01
REGION,SSEL00TDTX,2029, 4.0729482680479656e-01
REGION,SSEL00TDTX,2030, 4.3195901608174769e-01
REGION,SSEL00TDTX,2031, 4.5843468043024049e-01
REGION,SSEL00TDTX,2032, 4.8648422864738267e-01
REGION,SSEL00TDTX,2033, 5.1620950451876091e-01
REGION,SSEL00TDTX,2034, 0.547720066475356
REGION,SSEL00TDTX,2035, 5.8113151303726129e-01
REGION,SSEL00TDTX,2036, 6.1656278044084090e-01
REGION,SSEL00TDTX,2037, 6.5413796514019273e-01
REGION,SSEL00TDTX,2038, 6.9398896539598853e-01
REGION,SSEL00TDTX,2039, 7.3625544932692255e-01
REGION,SSEL00TDTX,2040, 7.8108592412592082e-01
REGION,SSEL00TDTX,2041, 8.3850950462146878e-01
REGION,SSEL00TDTX,2042, 0.900147183785189
REGION,SSEL00TDTX,2043, 9.6631328242734793e-01
REGION,SSEL00TDTX,2044, 1.0373463637555049e+00
REGION,SSEL00TDTX,2045, 1.1136089171169643e+00
REGION,SSEL00TDTX,2046, 1.1954859833163931e+00
REGION,SSEL00TDTX,2047, 1.2833879382863271e+00
REGION,SSEL00TDTX,2048, 1.3777533921040968e+00
REGION,SSEL00TDTX,2049, 1.4790514283926448e+00
REGION,SSEL00TDTX,2050, 1.5528077493823842e+00
REGION,SSEL00TDTX,2051, 1.5528077493823842e+00
REGION,SSEL00TDTX,2052, 1.5528077493823842e+00
REGION,SSEL00TDTX,2053, 1.5528077493823842e+00
REGION,SSEL00TDTX,2054, 1.5528077493823842e+00
REGION,SSEL00TDTX,2055, 1.5528077493823842e+00
REGION,SSEL00TDTX,2056, 1.5528077493823842e+00
REGION,SSEL00TDTX,2057, 1.5528077493823842e+00
REGION,SSEL00TDTX,2058, 1.5528077493823844e+00
REGION,SSEL00TDTX,2059, 1.5528077493823842e+00
REGION,SSEL00TDTX,2060, 1.5528077493823842e+00
REGION,SSEL00TDTX,2061, 1.5560075335009083e+00
REGION,SSEL00TDTX,2062, 1.5627989744024531e+00
REGION,SSEL00TDTX,2063, 1.5697576488455784e+00
REGION,SSEL00TDTX,2064, 1.5697576488455784e+00
REGION,SSEL00TDTX,2065, 1.5697576488455784e+00
REGION,SSEL00TDTX,2066, 1.5697576488455787e+00
REGION,SSEL00TDTX,2067, 1.5697576488455784e+00
REGION,SSEL00TDTX,2068, 1.5697576488455784e+00
REGION,SSEL00TDTX,2069, 1.5697576488455784e+00
REGION,SSEL00TDTX,2070, 1.5697576488455787e+00
REGION,SSLFRCFURX,2015, 1.2940127929899395e-01
REGION,SSLFRCFURX,2016, 1.2940127929899395e-01
REGION,SSLFRCFURX,2017, 1.9259055683887227e-01
REGION,SSLFRCFURX,2018, 3.0459369597800079e-01
REGION,SSLFRCFURX,2019, 4.1659683511712897e-01
REGION,SSLFRCFURX,2020, 4.1659683511712897e-01
REGION,SSLFRCFURX,2021, 4.1659683511712897e-01
REGION,SSLFRCFURX,2022, 4.1659683511712897e-01
REGION,SSLFRCFURX,2023, 4.1659683511712897e-01
REGION,SSLFRCFURX,2024, 4.1659683511712897e-01
REGION,SSLFRCFURX,2025, 0.287195555818135
REGION,SSLFRCFURX,2026, 0.287195555818135
REGION,SSLFRCFURX,2027, 2.2400627827825670e-01
REGION,SSLFRCFURX,2028, 1.1200313913912815e-01
REGION,SSSOV1F01X,2050, 1.3535224894704159e-01
REGION,SSSOV1F01X,2051, 4.1126703952979182e-01
REGION,SSSOV1F01X,2052, 5.1405326296507370e-01
REGION,SSSOV1F01X,2053, 6.4172204599126559e-01
REGION,SSSOV1F01X,2054, 7.7431854275985090e-01
REGION,SSSOV1F01X,2055, 8.8754133258324031e-01
REGION,SSSOV1F01X,2056, 1.1480514690931218e+00
REGION,SSSOV1F01X,2057, 1.4185421110988752e+00
REGION,SSSOV1F01X,2058, 1.6993781151234981e+00
REGION,SSSOV1F01X,2059, 2.0973877177975813e+00
REGION,SSSOV1F01X,2060, 2.5105798585006855e+00
REGION,SSSOV1F01X,2061, 2.7808620437996137e+00
REGION,SSSOV1F01X,2062, 3.0409920514002637e+00
REGION,SSSOV1F01X,2063, 3.3075275424726227e+00
REGION,SSSOV1F01X,2064, 3.6147314347470449e+00
REGION,SSSOV1F01X,2065, 3.9295376031836096e+00
REGION,SSSOV1F01X,2066, 4.2521341515475637e+00
REGION,SSSOV1F01X,2067, 4.5827144489111316e+00
REGION,SSSOV1F01X,2068, 4.9214994149033160e+00
REGION,SSSOV1F01X,2069, 5.2687240072841108e+00
REGION,SSSOV1F01X,2070, 5.6246169149731085e+00
REGION,SSSOV2F01X,2052, 1.2582892954057126e-01
REGION,SSSOV2F01X,2053, 2.4224281407547987e-01
REGION,SSSOV2F01X,2054, 3.6314999983130980e-01
REGION,SSSOV2F01X,2055, 5.0594253285482338e-01
REGION,SSSOV2F01X,2056, 5.6944202153065338e-01
REGION,SSSOV2F01X,2057, 6.3537426389603380e-01
REGION,SSSOV2F01X,2058, 7.0382819392837137e-01
REGION,SSSOV2F01X,2059, 7.0382819392837126e-01
REGION,SSSOV2F01X,2060, 7.0382819392837126e-01
REGION,SSSOV2F01X,2061, 7.0382819392837137e-01
REGION,SSSOV2F01X,2062, 7.0382819392837126e-01
REGION,SSSOV2F01X,2063, 7.0382819392837126e-01
REGION,SSSOV2F01X,2064, 7.0382819392837126e-01
REGION,SSSOV2F01X,2065, 7.0382819392837126e-01
REGION,SSSOV2F01X,2066, 7.0382819392837126e-01
REGION,SSSOV2F01X,2067, 7.0382819392837126e-01
REGION,SSSOV2F01X,2068, 7.0382819392837126e-01
REGION,SSSOV2F01X,2069, 7.0382819392837126e-01
REGION,SSSOV2F01X,2070, 7.0382819392837126e-01
REGION,EGCO00E00X,2015, 99999
REGION,EGCO00E00X,2016, 199998
REGION,EGCO00E00X,2017, 299997
REGION,EGCO00E00X,2018, 399996
REGION,EGCO00E00X,2019, 499995
REGION,EGCO00E00X,2020, 599994
REGION,EGCO00E00X,2021, 699993
REGION,EGCO00E00X,2022, 799992
REGION,EGCO00E00X,2023, 899991
REGION,EGCO00E00X,2024, 999990
REGION,EGCO00E00X,2025, 1099989
REGION,EGCO00E00X,2026, 1199988
REGION,EGCO00E00X,2027, 1199988
REGION,EGCO00E00X,2028, 1199988
REGION,EGCO00E00X,2029, 1199988
REGION,EGCO00E00X,2030, 1199988
REGION,EGCO00E00X,2031, 1199988
REGION,EGCO00E00X,2032, 1199988
REGION,EGCO00E00X,2033, 1199988
REGION,EGCO00E00X,2034, 1199988
REGION,EGCO00E00X,2035, 1199988
REGION,EGCO00E00X,2036, 1199988
REGION,EGCO00E00X,2037, 1199988
REGION,EGCO00E00X,2038, 1199988
REGION,EGCO00E00X,2039, 1199988
REGION,EGCO00E00X,2040, 1199988
REGION,EGCO00E00X,2041, 1199988
REGION,EGCO00E00X,2042, 1199988
REGION,EGCO00E00X,2043, 1199988
REGION,EGCO00E00X,2044, 1199988
REGION,EGCO00E00X,2045, 1199988
REGION,EGCO00E00X,2046, 1199988
REGION,EGCO00E00X,2047, 1199988
REGION,EGCO00E00X,2048, 1199988
REGION,EGCO00E00X,2049, 1199988
REGION,EGCO00E00X,2050, 1199988
REGION,EGCO00E00X,2051, 1199988
REGION,EGCO00E00X,2052, 1199988
REGION,EGCO00E00X,2053, 1199988
REGION,EGCO00E00X,2054, 1199988
REGION,EGCO00E00X,2055, 1199988
REGION,EGCO00E00X,2056, 1199988
REGION,EGCO00E00X,2057, 1199988
REGION,EGCO00E00X,2058, 1199988
REGION,EGCO00E00X,2059, 1199988
REGION,EGCO00E00X,2060, 1199988
REGION,EGCO00E00X,2061, 1199988
REGION,EGCO00E00X,2062, 1199988
REGION,EGCO00E00X,2063, 1199988
REGION,EGCO00E00X,2064, 1199988
REGION,EGCO00E00X,2065, 1199988
REGION,EGCO00E00X,2066, 1199988
REGION,EGCO00E00X,2067, 1199988
REGION,EGCO00E00X,2068, 1199988
REGION,EGCO00E00X,2069, 1199988
REGION,EGCO00E00X,2070, 1199988
REGION,EGCR00E00X,2015, 99999
REGION,EGCR00E00X,2016, 199998
REGION,EGCR00E00X,2017, 299997
REGION,EGCR00E00X,2018, 399996
REGION,EGCR00E00X,2019, 499995
REGION,EGCR00E00X,2020, 599994
REGION,EGCR00E00X,2021, 699993
REGION,EGCR00E00X,2022, 799992
REGION,EGCR00E00X,2023, 899991
REGION,EGCR00E00X,2024, 999990
REGION,EGCR00E00X,2025, 1099989
REGION,EGCR00E00X,2026, 1199988
REGION,EGCR00E00X,2027, 1299987
REGION,EGCR00E00X,2028, 1399986
REGION,EGCR00E00X,2029, 1499985
REGION,EGCR00E00X,2030, 1599984
REGION,EGCR00E00X,2031, 1699983
REGION,EGCR00E00X,2032, 1799982
REGION,EGCR00E00X,2033, 1799982
REGION,EGCR00E00X,2034, 1799982
REGION,EGCR00E00X,2035, 1799982
REGION,EGCR00E00X,2036, 1799982
REGION,EGCR00E00X,2037, 1799982
REGION,EGCR00E00X,2038, 1799982
REGION,EGCR00E00X,2039, 1799982
REGION,EGCR00E00X,2040, 1799982
REGION,EGCR00E00X,2041, 1799982
REGION,EGCR00E00X,2042, 1799982
REGION,EGCR00E00X,2043, 1799982
REGION,EGCR00E00X,2044, 1799982
REGION,EGCR00E00X,2045, 1799982
REGION,EGCR00E00X,2046, 1799982
REGION,EGCR00E00X,2047, 1799982
REGION,EGCR00E00X,2048, 1799982
REGION,EGCR00E00X,2049, 1799982
REGION,EGCR00E00X,2050, 1799982
REGION,EGCR00E00X,2051, 1799982
REGION,EGCR00E00X,2052, 1799982
REGION,EGCR00E00X,2053, 1799982
REGION,EGCR00E00X,2054, 1799982
REGION,EGCR00E00X,2055, 1799982
REGION,EGCR00E00X,2056, 1799982
REGION,EGCR00E00X,2057, 1799982
REGION,EGCR00E00X,2058, 1799982
REGION,EGCR00E00X,2059, 1799982
REGION,EGCR00E00X,2060, 1799982
REGION,EGCR00E00X,2061, 1799982
REGION,EGCR00E00X,2062, 1799982
REGION,EGCR00E00X,2063, 1799982
REGION,EGCR00E00X,2064, 1799982
REGION,EGCR00E00X,2065, 1799982
REGION,EGCR00E00X,2066, 1799982
REGION,EGCR00E00X,2067, 1799982
REGION,EGCR00E00X,2068, 1799982
REGION,EGCR00E00X,2069, 1799982
REGION,EGCR00E00X,2070, 1799982
REGION,SSCR00E00X,2015, 99999
REGION,SSCR00E00X,2016, 199998
REGION,SSCR00E00X,2017, 299997
REGION,SSCR00E00X,2018, 399996
REGION,SSCR00E00X,2019, 499995
REGION,SSCR00E00X,2020, 599994
REGION,SSCR00E00X,2021, 699993
REGION,SSCR00E00X,2022, 799992
REGION,SSCR00E00X,2023, 899991
REGION,SSCR00E00X,2024, 999990
REGION,SSCR00E00X,2025, 1099989
REGION,SSCR00E00X,2026, 1199988
REGION,SSCR00E00X,2027, 1299987
REGION,SSCR00E00X,2028, 1399986
REGION,SSCR00E00X,2029, 1499985
REGION,SSCR00E00X,2030, 1499985
REGION,SSCR00E00X,2031, 1499985
REGION,SSCR00E00X,2032, 1499985
REGION,SSCR00E00X,2033, 1499985
REGION,SSCR00E00X,2034, 1499985
REGION,SSCR00E00X,2035, 1499985
REGION,SSCR00E00X,2036, 1499985
REGION,SSCR00E00X,2037, 1499985
REGION,SSCR00E00X,2038, 1499985
REGION,SSCR00E00X,2039, 1499985
REGION,SSCR00E00X,2040, 1499985
REGION,SSCR00E00X,2041, 1499985
REGION,SSCR00E00X,2042, 1499985
REGION,SSCR00E00X,2043, 1499985
REGION,SSCR00E00X,2044, 1499985
REGION,SSCR00E00X,2045, 1499985
REGION,SSCR00E00X,2046, 1499985
REGION,SSCR00E00X,2047, 1499985
REGION,SSCR00E00X,2048, 1499985
REGION,SSCR00E00X,2049, 1499985
REGION,SSCR00E00X,2050, 1499985
REGION,SSCR00E00X,2051, 1499985
REGION,SSCR00E00X,2052, 1499985
REGION,SSCR00E00X,2053, 1499985
REGION,SSCR00E00X,2054, 1499985
REGION,SSCR00E00X,2055, 1499985
REGION,SSCR00E00X,2056, 1499985
REGION,SSCR00E00X,2057, 1499985
REGION,SSCR00E00X,2058, 1499985
REGION,SSCR00E00X,2059, 1499985
REGION,SSCR00E00X,2060, 1499985
REGION,SSCR00E00X,2061, 1499985
REGION,SSCR00E00X,2062, 1499985
REGION,SSCR00E00X,2063, 1499985
REGION,SSCR00E00X,2064, 1499985
REGION,SSCR00E00X,2065, 1499985
REGION,SSCR00E00X,2066, 1499985
REGION,SSCR00E00X,2067, 1499985
REGION,SSCR00E00X,2068, 1499985
REGION,SSCR00E00X,2069, 1499985
REGION,SSCR00E00X,2070, 1499985
REGION,SDCR00E00X,2015, 99999
REGION,SDCR00E00X,2016, 199998
REGION,SDCR00E00X,2017, 299997
REGION,SDCR00E00X,2018, 399996
REGION,SDCR00E00X,2019, 499995
REGION,SDCR00E00X,2020, 499995
REGION,SDCR00E00X,2021, 499995
REGION,SDCR00E00X,2022, 499995
REGION,SDCR00E00X,2023, 499995
REGION,SDCR00E00X,2024, 499995
REGION,SDCR00E00X,2025, 499995
REGION,SDCR00E00X,2026, 499995
REGION,SDCR00E00X,2027, 499995
REGION,SDCR00E00X,2028, 499995
REGION,SDCR00E00X,2029, 499995
REGION,SDCR00E00X,2030, 499995
REGION,SDCR00E00X,2031, 499995
REGION,SDCR00E00X,2032, 499995
REGION,SDCR00E00X,2033, 499995
REGION,SDCR00E00X,2034, 499995
REGION,SDCR00E00X,2035, 499995
REGION,SDCR00E00X,2036, 499995
REGION,SDCR00E00X,2037, 499995
REGION,SDCR00E00X,2038, 499995
REGION,SDCR00E00X,2039, 499995
REGION,SDCR00E00X,2040, 499995
REGION,SDCR00E00X,2041, 499995
REGION,SDCR00E00X,2042, 499995
REGION,SDCR00E00X,2043, 499995
REGION,SDCR00E00X,2044, 499995
REGION,SDCR00E00X,2045, 499995
REGION,SDCR00E00X,2046, 499995
REGION,SDCR00E00X,2047, 499995
REGION,SDCR00E00X,2048, 499995
REGION,SDCR00E00X,2049, 499995
REGION,SDCR00E00X,2050, 499995
REGION,SDCR00E00X,2051, 499995
REGION,SDCR00E00X,2052, 499995
REGION,SDCR00E00X,2053, 499995
REGION,SDCR00E00X,2054, 499995
REGION,SDCR00E00X,2055, 499995
REGION,SDCR00E00X,2056, 499995
REGION,SDCR00E00X,2057, 499995
REGION,SDCR00E00X,2058, 499995
REGION,SDCR00E00X,2059, 499995
REGION,SDCR00E00X,2060, 499995
REGION,SDCR00E00X,2061, 499995
REGION,SDCR00E00X,2062, 499995
REGION,SDCR00E00X,2063, 499995
REGION,SDCR00E00X,2064, 499995
REGION,SDCR00E00X,2065, 499995
REGION,SDCR00E00X,2066, 499995
REGION,SDCR00E00X,2067, 499995
REGION,SDCR00E00X,2068, 499995
REGION,SDCR00E00X,2069, 499995
REGION,SDCR00E00X,2070, 499995
REGION,EGLF00E00X,2015, 99999
REGION,EGLF00E00X,2016, 199998
REGION,EGLF00E00X,2017, 299997
REGION,EGLF00E00X,2018, 399996
REGION,EGLF00E00X,2019, 499995
REGION,EGLF00E00X,2020, 599994
REGION,EGLF00E00X,2021, 699993
REGION,EGLF00E00X,2022, 799992
REGION,EGLF00E00X,2023, 899991
REGION,EGLF00E00X,2024, 999990
REGION,EGLF00E00X,2025, 1099989
REGION,EGLF00E00X,2026, 1199988
REGION,EGLF00E00X,2027, 1299987
REGION,EGLF00E00X,2028, 1399986
REGION,EGLF00E00X,2029, 1499985
REGION,EGLF00E00X,2030, 1599984
REGION,EGLF00E00X,2031, 1699983
REGION,EGLF00E00X,2032, 1799982
REGION,EGLF00E00X,2033, 1899981
REGION,EGLF00E00X,2034, 1999980
REGION,EGLF00E00X,2035, 2099979
REGION,EGLF00E00X,2036, 2199978
REGION,EGLF00E00X,2037, 2299977
REGION,EGLF00E00X,2038, 2399976
REGION,EGLF00E00X,2039, 2499975
REGION,EGLF00E00X,2040, 2599974
REGION,EGLF00E00X,2041, 2699973
REGION,EGLF00E00X,2042, 2799972
REGION,EGLF00E00X,2043, 2899971
REGION,EGLF00E00X,2044, 2999970
REGION,EGLF00E00X,2045, 3099969
REGION,EGLF00E00X,2046, 3199968
REGION,EGLF00E00X,2047, 3299967
REGION,EGLF00E00X,2048, 3399966
REGION,EGLF00E00X,2049, 3499965
REGION,EGLF00E00X,2050, 3599964
REGION,EGLF00E00X,2051, 3699963
REGION,EGLF00E00X,2052, 3799962
REGION,EGLF00E00X,2053, 3899961
REGION,EGLF00E00X,2054, 3999960
REGION,EGLF00E00X,2055, 4099959
REGION,EGLF00E00X,2056, 4199958
REGION,EGLF00E00X,2057, 4299957
REGION,EGLF00E00X,2058, 4399956
REGION,EGLF00E00X,2059, 4499955
REGION,EGLF00E00X,2060, 4599954
REGION,EGLF00E00X,2061, 4699953
REGION,EGLF00E00X,2062, 4799952
REGION,EGLF00E00X,2063, 4899951
REGION,EGLF00E00X,2064, 4999950
REGION,EGLF00E00X,2065, 5099949
REGION,EGLF00E00X,2066, 5199948
REGION,EGLF00E00X,2067, 5299947
REGION,EGLF00E00X,2068, 5399946
REGION,EGLF00E00X,2069, 5499945
REGION,EGLF00E00X,2070, 5599944
REGION,EGHF00E00X,2015, 99999
REGION,EGHF00E00X,2016, 199998
REGION,EGHF00E00X,2017, 299997
REGION,EGHF00E00X,2018, 399996
REGION,EGHF00E00X,2019, 499995
REGION,EGHF00E00X,2020, 599994
REGION,EGHF00E00X,2021, 699993
REGION,EGHF00E00X,2022, 799992
REGION,EGHF00E00X,2023, 899991
REGION,EGHF00E00X,2024, 999990
REGION,EGHF00E00X,2025, 1099989
REGION,EGHF00E00X,2026, 1199988
REGION,EGHF00E00X,2027, 1299987
REGION,EGHF00E00X,2028, 1399986
REGION,EGHF00E00X,2029, 1499985
REGION,EGHF00E00X,2030, 1599984
REGION,EGHF00E00X,2031, 1699983
REGION,EGHF00E00X,2032, 1799982
REGION,EGHF00E00X,2033, 1899981
REGION,EGHF00E00X,2034, 1999980
REGION,EGHF00E00X,2035, 2099979
REGION,EGHF00E00X,2036, 2199978
REGION,EGHF00E00X,2037, 2299977
REGION,EGHF00E00X,2038, 2399976
REGION,EGHF00E00X,2039, 2499975
REGION,EGHF00E00X,2040, 2599974
REGION,EGHF00E00X,2041, 2699973
REGION,EGHF00E00X,2042, 2799972
REGION,EGHF00E00X,2043, 2899971
REGION,EGHF00E00X,2044, 2999970
REGION,EGHF00E00X,2045, 3099969
REGION,EGHF00E00X,2046, 3199968
REGION,EGHF00E00X,2047, 3299967
REGION,EGHF00E00X,2048, 3399966
REGION,EGHF00E00X,2049, 3499965
REGION,EGHF00E00X,2050, 3599964
REGION,EGHF00E00X,2051, 3699963
REGION,EGHF00E00X,2052, 3799962
REGION,EGHF00E00X,2053, 3899961
REGION,EGHF00E00X,2054, 3999960
REGION,EGHF00E00X,2055, 4099959
REGION,EGHF00E00X,2056, 4199958
REGION,EGHF00E00X,2057, 4299957
REGION,EGHF00E00X,2058, 4399956
REGION,EGHF00E00X,2059, 4499955
REGION,EGHF00E00X,2060, 4599954
REGION,EGHF00E00X,2061, 4699953
REGION,EGHF00E00X,2062, 4799952
REGION,EGHF00E00X,2063, 4899951
REGION,EGHF00E00X,2064, 4999950
REGION,EGHF00E00X,2065, 5099949
REGION,EGHF00E00X,2066, 5199948
REGION,EGHF00E00X,2067, 5299947
REGION,EGHF00E00X,2068, 5399946
REGION,EGHF00E00X,2069, 5499945
REGION,EGHF00E00X,2070, 5599944
REGION,SDLF00E00X,2015, 99999
REGION,SDLF00E00X,2016, 199998
REGION,SDLF00E00X,2017, 299997
REGION,SDLF00E00X,2018, 399996
REGION,SDLF00E00X,2019, 499995
REGION,SDLF00E00X,2020, 599994
REGION,SDLF00E00X,2021, 699993
REGION,SDLF00E00X,2022, 799992
REGION,SDLF00E00X,2023, 899991
REGION,SDLF00E00X,2024, 999990
REGION,SDLF00E00X,2025, 1099989
REGION,SDLF00E00X,2026, 1199988
REGION,SDLF00E00X,2027, 1299987
REGION,SDLF00E00X,2028, 1399986
REGION,SDLF00E00X,2029, 1499985
REGION,SDLF00E00X,2030, 1599984
REGION,SDLF00E00X,2031, 1699983
REGION,SDLF00E00X,2032, 1799982
REGION,SDLF00E00X,2033, 1899981
REGION,SDLF00E00X,2034, 1999980
REGION,SDLF00E00X,2035, 2099979
REGION,SDLF00E00X,2036, 2199978
REGION,SDLF00E00X,2037, 2299977
REGION,SDLF00E00X,2038, 2399976
REGION,SDLF00E00X,2039, 2499975
REGION,SDLF00E00X,2040, 2599974
REGION,SDLF00E00X,2041, 2699973
REGION,SDLF00E00X,2042, 2799972
REGION,SDLF00E00X,2043, 2899971
REGION,SDLF00E00X,2044, 2999970
REGION,SDLF00E00X,2045, 3099969
REGION,SDLF00E00X,2046, 3199968
REGION,SDLF00E00X,2047, 3299967
REGION,SDLF00E00X,2048, 3399966
REGION,SDLF00E00X,2049, 3499965
REGION,SDLF00E00X,2050, 3599964
