r,t,y,TotalCapacityAnnual
REGION,SSETHANOLX,2031, 1699983
REGION,SSETHANOLX,2032, 1799982
REGION,SSETHANOLX,2033, 1899981
REGION,SSETHANOLX,2034, 1999980
REGION,SSETHANOLX,2035, 2099979
REGION,SSETHANOLX,2036, 2199978
REGION,SSETHANOLX,2037, 2299977
REGION,SSETHANOLX,2038, 2399976
REGION,SSETHANOLX,2039, 2499975
REGION,SSETHANOLX,2040, 2599974
REGION,SSETHANOLX,2041, 2699973
REGION,SSETHANOLX,2042, 2799972
REGION,SSETHANOLX,2043, 2899971
REGION,SSETHANOLX,2044, 2999970
REGION,SSETHANOLX,2045, 3099969
REGION,SSETHANOLX,2046, 3199968
REGION,SSETHANOLX,2047, 3299967
REGION,SSETHANOLX,2048, 3399966
REGION,SSETHANOLX,2049, 3499965
REGION,SSETHANOLX,2050, 3599964
REGION,SSETHANOLX,2051, 3699963
REGION,SSETHANOLX,2052, 3799962
REGION,SSETHANOLX,2053, 3899961
REGION,SSETHANOLX,2054, 3999960
REGION,SSETHANOLX,2055, 4099959
REGION,SSETHANOLX,2056, 4199958
REGION,SSETHANOLX,2057, 4299957
REGION,SSETHANOLX,2058, 4399956
REGION,SSETHANOLX,2059, 4499955
REGION,SSETHANOLX,2060, 4599954
REGION,SSETHANOLX,2061, 4699953
REGION,SSETHANOLX,2062, 4799952
REGION,SSETHANOLX,2063, 4899951
REGION,SSETHANOLX,2064, 4999950
REGION,SSETHANOLX,2065, 5099949
REGION,SSETHANOLX,2066, 5199948
REGION,SSETHANOLX,2067, 5299947
REGION,SSETHANOLX,2068, 5399946
REGION,SSETHANOLX,2069, 5499945
REGION,SSETHANOLX,2070, 5599944
REGION,SSLFRCP02O,2015, 0.01989
REGION,SSLFRCP02O,2016, 0.01989
REGION,SSLFRCP02O,2017, 0.01989
REGION,SSLFRCP02O,2018, 0.01989
REGION,SSLFRCP02O,2019, 0.01989
REGION,SSLFRCP02O,2020, 0.01989
REGION,SSLFRCP02O,2021, 0.0188955
REGION,SSLFRCP02O,2022, 0.017901
REGION,SSLFRCP02O,2023, 0.0169065
REGION,SSLFRCP02O,2024, 0.015912
REGION,SSLFRCP02O,2025, 0.0149175
REGION,SSLFRCP02O,2026, 0.013923
REGION,SSLFRCP02O,2027, 0.0129285
REGION,SSLFRCP02O,2028, 0.011934
REGION,SSLFRCP02O,2029, 0.0109395
REGION,SSLFRCP02O,2030, 0.009945
REGION,SSLFRCP02O,2031, 0.0089505
REGION,SSLFRCP02O,2032, 0.007956
REGION,SSLFRCP02O,2033, 0.0069615
REGION,SSLFRCP02O,2034, 0.005967
REGION,SSLFRCP02O,2035, 0.0049725
REGION,SSLFRCP02O,2036, 0.003978
REGION,SSLFRCP02O,2037, 0.0029835
REGION,SSLFRCP02O,2038, 0.001989
REGION,SSLFRCP02O,2039, 0.000994500000000002
REGION,SSNGCCP02N,2020, 2.5360508730322923e-01
REGION,SSNGCCP02N,2021, 2.5360508730322923e-01
REGION,SSNGCCP02N,2022, 2.5360508730322923e-01
REGION,SSNGCCP02N,2023, 2.5360508730322923e-01
REGION,SSNGCCP02N,2024, 2.5360508730322923e-01
REGION,SSNGCCP02N,2025, 2.5360508730322923e-01
REGION,SSNGCCP02N,2026, 2.5360508730322923e-01
REGION,SSNGCCP02N,2027, 2.5360508730322923e-01
REGION,SSNGCCP02N,2028, 2.5360508730322923e-01
REGION,SSNGCCP02N,2029, 2.5360508730322923e-01
REGION,SSNGCCP02N,2030, 2.5360508730322923e-01
REGION,SSNGCCP02N,2031, 2.5360508730322923e-01
REGION,SSNGCCP02N,2032, 2.5360508730322923e-01
REGION,SSNGCCP02N,2033, 2.5360508730322923e-01
REGION,SSNGCCP02N,2034, 2.5360508730322923e-01
REGION,SSNGCCP02N,2035, 2.5360508730322923e-01
REGION,SSNGCCP02N,2036, 2.5360508730322923e-01
REGION,SSNGCCP02N,2037, 2.5360508730322923e-01
REGION,SSNGCCP02N,2038, 2.5360508730322923e-01
REGION,SSNGCCP02N,2039, 2.5360508730322923e-01
REGION,SSNGCCP02N,2040, 2.5360508730322923e-01
REGION,SSNGCCP02N,2041, 2.5360508730322923e-01
REGION,SSNGCCP02N,2042, 2.5360508730322923e-01
REGION,SSNGCCP02N,2043, 2.5360508730322923e-01
REGION,SSNGCCP02N,2044, 2.5360508730322923e-01
REGION,SSNGCCP02N,2045, 2.5360508730322923e-01
REGION,SSNGCCP02N,2046, 2.5360508730322923e-01
REGION,SSNGCCP02N,2047, 2.5360508730322923e-01
REGION,SSNGCCP02N,2048, 2.5360508730322923e-01
REGION,SSNGCCP02N,2049, 0.276512376784585
REGION,SSNGCCP02N,2050, 2.8777929830973237e-01
REGION,SSNGCCP02N,2051, 2.9477708150399307e-01
REGION,SSNGCCP02N,2052, 3.0201263533156325e-01
REGION,SSNGCCP02N,2053, 3.0949264509104196e-01
REGION,SSNGCCP02N,2054, 3.0949264509104196e-01
REGION,SSNGCCP02N,2055, 3.0949264509104196e-01
REGION,SSNGCCP02N,2056, 3.0949264509104196e-01
REGION,SSNGCCP02N,2057, 3.1464488747687985e-01
REGION,SSNGCCP02N,2058, 3.1464488747687985e-01
REGION,SSNGCCP02N,2059, 3.1464488747687985e-01
REGION,SSNGCCP02N,2060, 3.1464488747687985e-01
REGION,SSNGCCP02N,2061, 3.1464488747687985e-01
REGION,SSNGCCP02N,2062, 3.1464488747687985e-01
REGION,SSNGCCP02N,2063, 3.1464488747687985e-01
REGION,SSNGCCP02N,2064, 3.1464488747687985e-01
REGION,SSNGCCP02N,2065, 3.1464488747687985e-01
REGION,SSNGCCP02N,2066, 3.1464488747687985e-01
REGION,SSNGCCP02N,2067, 3.1464488747687985e-01
REGION,SSNGCCP02N,2068, 3.1464488747687985e-01
REGION,SSNGCCP02N,2069, 3.1464488747687985e-01
REGION,SSNGCCP02N,2070, 3.1464488747687985e-01
REGION,SSNGGCP01N,2021, 1.3077523696846642e-02
REGION,SSNGGCP01N,2022, 3.3798116600125210e-02
REGION,SSNGGCP01N,2023, 4.3819650635179772e-02
REGION,SSNGGCP01N,2024, 4.3819650635179772e-02
REGION,SSNGGCP01N,2025, 4.3819650635179772e-02
REGION,SSNGGCP01N,2026, 4.3819650635179772e-02
REGION,SSNGGCP01N,2027, 4.3819650635179772e-02
REGION,SSNGGCP01N,2028, 4.3819650635179772e-02
REGION,SSNGGCP01N,2029, 4.3819650635179772e-02
REGION,SSNGGCP01N,2030, 4.3819650635179772e-02
REGION,SSNGGCP01N,2031, 4.3819650635179772e-02
REGION,SSNGGCP01N,2032, 4.3819650635179772e-02
REGION,SSNGGCP01N,2033, 8.2863519029720792e-02
REGION,SSNGGCP01N,2034, 1.3043727158603280e-01
REGION,SSNGGCP01N,2035, 1.8133319854633764e-01
REGION,SSNGGCP01N,2036, 1.8133319854633764e-01
REGION,SSNGGCP01N,2037, 1.8133319854633764e-01
REGION,SSNGGCP01N,2038, 1.8133319854633764e-01
REGION,SSNGGCP01N,2039, 1.8133319854633762e-01
REGION,SSNGGCP01N,2040, 1.8133319854633762e-01
REGION,SSNGGCP01N,2041, 1.8133319854633762e-01
REGION,SSNGGCP01N,2042, 1.8133319854633762e-01
REGION,SSNGGCP01N,2043, 1.8133319854633762e-01
REGION,SSNGGCP01N,2044, 2.0224451223232212e-01
REGION,SSNGGCP01N,2045, 2.1761124515734392e-01
REGION,SSNGGCP01N,2046, 2.2090004039838523e-01
REGION,SSNGGCP01N,2047, 2.0447288574771730e-01
REGION,SSNGGCP01N,2048, 1.9445135171266276e-01
REGION,SSNGGCP01N,2049, 1.9445135171266276e-01
REGION,SSNGGCP01N,2050, 1.9445135171266270e-01
REGION,SSNGGCP01N,2051, 1.9445135171266270e-01
REGION,SSNGGCP01N,2052, 1.9445135171266276e-01
REGION,SSNGGCP01N,2053, 1.9445135171266276e-01
REGION,SSNGGCP01N,2054, 1.9445135171266270e-01
REGION,SSNGGCP01N,2055, 1.9445135171266270e-01
REGION,SSNGGCP01N,2056, 1.9445135171266276e-01
REGION,SSNGGCP01N,2057, 1.9445135171266276e-01
REGION,SSNGGCP01N,2058, 1.6909271339622378e-01
REGION,SSNGGCP01N,2059, 1.4184235271456036e-01
REGION,SSNGGCP01N,2060, 1.3413509753160888e-01
REGION,SSNGGCP01N,2061, 1.5016193166618638e-01
REGION,SSNGGCP01N,2062, 1.5216520603338121e-01
REGION,SSNGGCP01N,2063, 1.5216520603338121e-01
REGION,SSNGGCP01N,2064, 1.5216520603338121e-01
REGION,SSNGGCP01N,2065, 1.5296182289445742e-01
REGION,SSNGGCP01N,2066, 1.5296182289445742e-01
REGION,SSNGGCP01N,2067, 1.5296182289445742e-01
REGION,SSNGGCP01N,2068, 1.5296182289445742e-01
REGION,SSNGGCP01N,2069, 1.3205050920847289e-01
REGION,SSNGGCP01N,2070, 1.1668377628345111e-01
REGION,SSHFGCP02O,2015, 0.012
REGION,SSHFGCP02O,2016, 0.012
REGION,SSHFGCP02O,2017, 0.012
REGION,SSHFGCP02O,2018, 0.012
REGION,SSHFGCP02O,2019, 0.012
REGION,SSHFGCP02O,2020, 0.012
REGION,SSHFGCP02O,2021, 0.0114
REGION,SSHFGCP02O,2022, 0.0108
REGION,SSHFGCP02O,2023, 0.0102
REGION,SSHFGCP02O,2024, 0.0096
REGION,SSHFGCP02O,2025, 0.009
REGION,SSHFGCP02O,2026, 0.0084
REGION,SSHFGCP02O,2027, 0.0078
REGION,SSHFGCP02O,2028, 0.0072
REGION,SSHFGCP02O,2029, 0.0066
REGION,SSHFGCP02O,2030, 0.006
REGION,SSHFGCP02O,2031, 0.0054
REGION,SSHFGCP02O,2032, 0.0048
REGION,SSHFGCP02O,2033, 0.0042
REGION,SSHFGCP02O,2034, 0.0036
REGION,SSHFGCP02O,2035, 0.003
REGION,SSHFGCP02O,2036, 0.0024
REGION,SSHFGCP02O,2037, 0.0018
REGION,SSHFGCP02O,2038, 0.0012
REGION,SSHFGCP02O,2039, 0.000600000000000001
REGION,SSEL00T00X,2015, 2.4395850000000111e-02
REGION,SSEL00T00X,2016, 2.4395850000000111e-02
REGION,SSEL00T00X,2017, 2.4395850000000111e-02
REGION,SSEL00T00X,2018, 2.4395850000000111e-02
REGION,SSEL00T00X,2019, 2.4395850000000111e-02
REGION,SSEL00T00X,2020, 2.5004702595795425e-01
REGION,SSEL00T00X,2021, 2.6761475481553315e-01
REGION,SSEL00T00X,2022, 2.8633201098933281e-01
REGION,SSEL00T00X,2023, 3.0261977866210443e-01
REGION,SSEL00T00X,2024, 3.2845619152707856e-01
REGION,SSEL00T00X,2025, 3.5119272484417297e-01
REGION,SSEL00T00X,2026, 3.7544082054885730e-01
REGION,SSEL00T00X,2027, 4.0130322923534828e-01
REGION,SSEL00T00X,2028, 4.2888644871950166e-01
REGION,SSEL00T00X,2029, 4.5830173750716807e-01
REGION,SSEL00T00X,2030, 4.8967013968781214e-01
REGION,SSEL00T00X,2031, 0.526801715656569
REGION,SSEL00T00X,2032, 5.6512326760847187e-01
REGION,SSEL00T00X,2033, 6.0618599003779750e-01
REGION,SSEL00T00X,2034, 6.5019674569015484e-01
REGION,SSEL00T00X,2035, 6.9737692099838233e-01
REGION,SSEL00T00X,2036, 7.4795972864919791e-01
REGION,SSEL00T00X,2037, 0.802192861849677
REGION,SSEL00T00X,2038, 8.6034232181085990e-01
REGION,SSEL00T00X,2039, 9.2269312484993993e-01
REGION,SSEL00T00X,2040, 9.8955142414601760e-01
REGION,SSEL00T00X,2041, 1.0475684304540382e+00
REGION,SSEL00T00X,2042, 1.1089776535353217e+00
REGION,SSEL00T00X,2043, 1.1739837151862487e+00
REGION,SSEL00T00X,2044, 1.2428043596875049e+00
REGION,SSEL00T00X,2045, 1.3156686749422213e+00
REGION,SSEL00T00X,2046, 1.3928141776623437e+00
REGION,SSEL00T00X,2047, 1.4744888721099680e+00
REGION,SSEL00T00X,2048, 1.5609532293503723e+00
REGION,SSEL00T00X,2049, 1.6524812194575045e+00
REGION,SSEL00T00X,2050, 1.7493595514922364e+00
REGION,SSEL00T00X,2051, 1.8095298084952249e+00
REGION,SSEL00T00X,2052, 1.8717445301117936e+00
REGION,SSEL00T00X,2053, 1.9360611997082071e+00
REGION,SSEL00T00X,2054, 2.0025360111211024e+00
REGION,SSEL00T00X,2055, 2.0712302626664285e+00
REGION,SSEL00T00X,2056, 2.1422120150123516e+00
REGION,SSEL00T00X,2057, 2.2155534087854591e+00
REGION,SSEL00T00X,2058, 2.2913278411228233e+00
REGION,SSEL00T00X,2059, 2.3696100222596441e+00
REGION,SSEL00T00X,2060, 2.4504809892266541e+00
REGION,SSEL00T00X,2061, 2.5081158434797133e+00
REGION,SSEL00T00X,2062, 2.5670161238414941e+00
REGION,SSEL00T00X,2063, 2.6272133826158459e+00
REGION,SSEL00T00X,2064, 2.6887414034708668e+00
REGION,SSEL00T00X,2065, 2.7516329432233531e+00
REGION,SSEL00T00X,2066, 2.81591839016663
REGION,SSEL00T00X,2067, 2.88162894344298
REGION,SSEL00T00X,2068, 2.9488014765053814e+00
REGION,SSEL00T00X,2069, 3.01747551786092
REGION,SSEL00T00X,2070, 3.0876887957025430e+00
REGION,SSEL00TDTX,2015, 2.3176057499999968e-02
REGION,SSEL00TDTX,2016, 2.3176057499999968e-02
REGION,SSEL00TDTX,2017, 2.3176057499999968e-02
REGION,SSEL00TDTX,2018, 2.3176057499999968e-02
REGION,SSEL00TDTX,2019, 2.3176057499999968e-02
REGION,SSEL00TDTX,2020, 2.3754467466005647e-01
REGION,SSEL00TDTX,2021, 2.5423401707475640e-01
REGION,SSEL00TDTX,2022, 2.7201541043986610e-01
REGION,SSEL00TDTX,2023, 2.8748878972899922e-01
REGION,SSEL00TDTX,2024, 3.1203338195072455e-01
REGION,SSEL00TDTX,2025, 3.3363308860196422e-01
REGION,SSEL00TDTX,2026, 3.5666877952141418e-01
REGION,SSEL00TDTX,2027, 3.8123806777358066e-01
REGION,SSEL00TDTX,2028, 4.0744212628352633e-01
REGION,SSEL00TDTX,2029, 4.3538665063180942e-01
REGION,SSEL00TDTX,2030, 4.6518663270342125e-01
REGION,SSEL00TDTX,2031, 4.9974074331547358e-01
REGION,SSEL00TDTX,2032, 5.3680761756830009e-01
REGION,SSEL00TDTX,2033, 5.7657859010331991e-01
REGION,SSEL00TDTX,2034, 6.1926106894784450e-01
REGION,SSEL00TDTX,2035, 6.6507735834161541e-01
REGION,SSEL00TDTX,2036, 7.1426217455847640e-01
REGION,SSEL00TDTX,2037, 7.6706525863604935e-01
REGION,SSEL00TDTX,2038, 8.2375513254648280e-01
REGION,SSEL00TDTX,2039, 8.8461989275086939e-01
REGION,SSEL00TDTX,2040, 9.4996936718017644e-01
REGION,SSEL00TDTX,2041, 1.0056656932358763e+00
REGION,SSEL00TDTX,2042, 1.0646185473939085e+00
REGION,SSEL00TDTX,2043, 1.1270243665787985e+00
REGION,SSEL00TDTX,2044, 1.1930921853000045e+00
REGION,SSEL00TDTX,2045, 1.2630419279445322e+00
REGION,SSEL00TDTX,2046, 1.3371016105558495e+00
REGION,SSEL00TDTX,2047, 1.4155093172255684e+00
REGION,SSEL00TDTX,2048, 1.4985151001763573e+00
REGION,SSEL00TDTX,2049, 1.5863819706792042e+00
REGION,SSEL00TDTX,2050, 1.6793851694325466e+00
REGION,SSEL00TDTX,2051, 1.7371486161554157e+00
REGION,SSEL00TDTX,2052, 1.7968747489073216e+00
REGION,SSEL00TDTX,2053, 1.8586187517198782e+00
REGION,SSEL00TDTX,2054, 1.9224345706762580e+00
REGION,SSEL00TDTX,2055, 1.9883810521597707e+00
REGION,SSEL00TDTX,2056, 2.0565235344118569e+00
REGION,SSEL00TDTX,2057, 2.12693127243404
REGION,SSEL00TDTX,2058, 2.19967472747791
REGION,SSEL00TDTX,2059, 2.2748256213692577e+00
REGION,SSEL00TDTX,2060, 2.3524617496575875e+00
REGION,SSEL00TDTX,2061, 2.4077912097405236e+00
REGION,SSEL00TDTX,2062, 2.4643354788878322e+00
REGION,SSEL00TDTX,2063, 2.5221248473112112e+00
REGION,SSEL00TDTX,2064, 2.5811917473320323e+00
REGION,SSEL00TDTX,2065, 2.6415676254944196e+00
REGION,SSEL00TDTX,2066, 2.7032816545599641e+00
REGION,SSEL00TDTX,2067, 2.7663637857052610e+00
REGION,SSEL00TDTX,2068, 2.8308494174451666e+00
REGION,SSEL00TDTX,2069, 2.8967764971464840e+00
REGION,SSEL00TDTX,2070, 2.9641812438744406e+00
REGION,SSLFRCFURX,2015, 1.2940127929899384e-01
REGION,SSLFRCFURX,2016, 1.2940127929899384e-01
REGION,SSLFRCFURX,2017, 1.9259055683887261e-01
REGION,SSLFRCFURX,2018, 3.0459369597800073e-01
REGION,SSLFRCFURX,2019, 4.1659683511712897e-01
REGION,SSLFRCFURX,2020, 4.1659683511712897e-01
REGION,SSLFRCFURX,2021, 4.1659683511712897e-01
REGION,SSLFRCFURX,2022, 4.1659683511712897e-01
REGION,SSLFRCFURX,2023, 4.1659683511712897e-01
REGION,SSLFRCFURX,2024, 4.1659683511712897e-01
REGION,SSLFRCFURX,2025, 2.8719555581813511e-01
REGION,SSLFRCFURX,2026, 2.8719555581813511e-01
REGION,SSLFRCFURX,2027, 2.2400627827825637e-01
REGION,SSLFRCFURX,2028, 1.1200313913912822e-01
REGION,SSSOU1P03X,2042, 1.5076712172079459e-01
REGION,SSSOU1P03X,2043, 4.6969501997289403e-01
REGION,SSSOU1P03X,2044, 7.0946149730446861e-01
REGION,SSSOU1P03X,2045, 9.9501836377064679e-01
REGION,SSSOU1P03X,2046, 1.3581105455378426e+00
REGION,SSSOU1P03X,2047, 1.8357048054170386e+00
REGION,SSSOU1P03X,2048, 2.3068159877243879e+00
REGION,SSSOU1P03X,2049, 2.6486453080655106e+00
REGION,SSSOU1P03X,2050, 3.0712072870259313e+00
REGION,SSSOU1P03X,2051, 3.3336567154969332e+00
REGION,SSSOU1P03X,2052, 3.6050236489959886e+00
REGION,SSSOU1P03X,2053, 3.8855588173250597e+00
REGION,SSSOU1P03X,2054, 4.2116925862720951e+00
REGION,SSSOU1P03X,2055, 4.5487152071008712e+00
REGION,SSSOU1P03X,2056, 4.8969605939926319e+00
REGION,SSSOU1P03X,2057, 5.2326674005900324e+00
REGION,SSSOU1P03X,2058, 5.7231184017916927e+00
REGION,SSSOU1P03X,2059, 6.2347270158597912e+00
REGION,SSSOU1P03X,2060, 6.7528908973780384e+00
REGION,SSSOU1P03X,2061, 7.0180602496556990e+00
REGION,SSSOU1P03X,2062, 7.4295441764547618e+00
REGION,SSSOU1P03X,2063, 7.8700982342021195e+00
REGION,SSSOU1P03X,2064, 8.3203914835085389e+00
REGION,SSSOU1P03X,2065, 8.7728782452125
REGION,SSSOU1P03X,2066, 9.2433517365574147e+00
REGION,SSSOU1P03X,2067, 9.7242548785299370e+00
REGION,SSSOU1P03X,2068, 1.0215857529752604e+01
REGION,SSSOU1P03X,2069, 1.0922817179761232e+01
REGION,SSSOU1P03X,2070, 1.1894318467844611e+01
REGION,EGCO00E00X,2015, 99999
REGION,EGCO00E00X,2016, 199998
REGION,EGCO00E00X,2017, 299997
REGION,EGCO00E00X,2018, 399996
REGION,EGCO00E00X,2019, 499995
REGION,EGCO00E00X,2020, 599994
REGION,EGCO00E00X,2021, 699993
REGION,EGCO00E00X,2022, 799992
REGION,EGCO00E00X,2023, 899991
REGION,EGCO00E00X,2024, 999990
REGION,EGCO00E00X,2025, 1099989
REGION,EGCO00E00X,2026, 1199988
REGION,EGCO00E00X,2027, 1199988
REGION,EGCO00E00X,2028, 1199988
REGION,EGCO00E00X,2029, 1199988
REGION,EGCO00E00X,2030, 1199988
REGION,EGCO00E00X,2031, 1199988
REGION,EGCO00E00X,2032, 1199988
REGION,EGCO00E00X,2033, 1199988
REGION,EGCO00E00X,2034, 1199988
REGION,EGCO00E00X,2035, 1199988
REGION,EGCO00E00X,2036, 1199988
REGION,EGCO00E00X,2037, 1199988
REGION,EGCO00E00X,2038, 1199988
REGION,EGCO00E00X,2039, 1199988
REGION,EGCO00E00X,2040, 1199988
REGION,EGCO00E00X,2041, 1199988
REGION,EGCO00E00X,2042, 1199988
REGION,EGCO00E00X,2043, 1199988
REGION,EGCO00E00X,2044, 1199988
REGION,EGCO00E00X,2045, 1199988
REGION,EGCO00E00X,2046, 1199988
REGION,EGCO00E00X,2047, 1199988
REGION,EGCO00E00X,2048, 1199988
REGION,EGCO00E00X,2049, 1199988
REGION,EGCO00E00X,2050, 1199988
REGION,EGCO00E00X,2051, 1199988
REGION,EGCO00E00X,2052, 1199988
REGION,EGCO00E00X,2053, 1199988
REGION,EGCO00E00X,2054, 1199988
REGION,EGCO00E00X,2055, 1199988
REGION,EGCO00E00X,2056, 1199988
REGION,EGCO00E00X,2057, 1199988
REGION,EGCO00E00X,2058, 1199988
REGION,EGCO00E00X,2059, 1199988
REGION,EGCO00E00X,2060, 1199988
REGION,EGCO00E00X,2061, 1199988
REGION,EGCO00E00X,2062, 1199988
REGION,EGCO00E00X,2063, 1199988
REGION,EGCO00E00X,2064, 1199988
REGION,EGCO00E00X,2065, 1199988
REGION,EGCO00E00X,2066, 1199988
REGION,EGCO00E00X,2067, 1199988
REGION,EGCO00E00X,2068, 1199988
REGION,EGCO00E00X,2069, 1199988
REGION,EGCO00E00X,2070, 1199988
REGION,EGCR00E00X,2015, 99999
REGION,EGCR00E00X,2016, 199998
REGION,EGCR00E00X,2017, 299997
REGION,EGCR00E00X,2018, 399996
REGION,EGCR00E00X,2019, 499995
REGION,EGCR00E00X,2020, 599994
REGION,EGCR00E00X,2021, 699993
REGION,EGCR00E00X,2022, 799992
REGION,EGCR00E00X,2023, 899991
REGION,EGCR00E00X,2024, 999990
REGION,EGCR00E00X,2025, 1099989
REGION,EGCR00E00X,2026, 1199988
REGION,EGCR00E00X,2027, 1299987
REGION,EGCR00E00X,2028, 1399986
REGION,EGCR00E00X,2029, 1499985
REGION,EGCR00E00X,2030, 1599984
REGION,EGCR00E00X,2031, 1699983
REGION,EGCR00E00X,2032, 1799982
REGION,EGCR00E00X,2033, 1799982
REGION,EGCR00E00X,2034, 1799982
REGION,EGCR00E00X,2035, 1799982
REGION,EGCR00E00X,2036, 1799982
REGION,EGCR00E00X,2037, 1799982
REGION,EGCR00E00X,2038, 1799982
REGION,EGCR00E00X,2039, 1799982
REGION,EGCR00E00X,2040, 1799982
REGION,EGCR00E00X,2041, 1799982
REGION,EGCR00E00X,2042, 1799982
REGION,EGCR00E00X,2043, 1799982
REGION,EGCR00E00X,2044, 1799982
REGION,EGCR00E00X,2045, 1799982
REGION,EGCR00E00X,2046, 1799982
REGION,EGCR00E00X,2047, 1799982
REGION,EGCR00E00X,2048, 1799982
REGION,EGCR00E00X,2049, 1799982
REGION,EGCR00E00X,2050, 1799982
REGION,EGCR00E00X,2051, 1799982
REGION,EGCR00E00X,2052, 1799982
REGION,EGCR00E00X,2053, 1799982
REGION,EGCR00E00X,2054, 1799982
REGION,EGCR00E00X,2055, 1799982
REGION,EGCR00E00X,2056, 1799982
REGION,EGCR00E00X,2057, 1799982
REGION,EGCR00E00X,2058, 1799982
REGION,EGCR00E00X,2059, 1799982
REGION,EGCR00E00X,2060, 1799982
REGION,EGCR00E00X,2061, 1799982
REGION,EGCR00E00X,2062, 1799982
REGION,EGCR00E00X,2063, 1799982
REGION,EGCR00E00X,2064, 1799982
REGION,EGCR00E00X,2065, 1799982
REGION,EGCR00E00X,2066, 1799982
REGION,EGCR00E00X,2067, 1799982
REGION,EGCR00E00X,2068, 1799982
REGION,EGCR00E00X,2069, 1799982
REGION,EGCR00E00X,2070, 1799982
REGION,SSCR00E00X,2015, 99999
REGION,SSCR00E00X,2016, 199998
REGION,SSCR00E00X,2017, 299997
REGION,SSCR00E00X,2018, 399996
REGION,SSCR00E00X,2019, 499995
REGION,SSCR00E00X,2020, 599994
REGION,SSCR00E00X,2021, 699993
REGION,SSCR00E00X,2022, 799992
REGION,SSCR00E00X,2023, 899991
REGION,SSCR00E00X,2024, 999990
REGION,SSCR00E00X,2025, 1099989
REGION,SSCR00E00X,2026, 1199988
REGION,SSCR00E00X,2027, 1299987
REGION,SSCR00E00X,2028, 1399986
REGION,SSCR00E00X,2029, 1499985
REGION,SSCR00E00X,2030, 1499985
REGION,SSCR00E00X,2031, 1499985
REGION,SSCR00E00X,2032, 1499985
REGION,SSCR00E00X,2033, 1499985
REGION,SSCR00E00X,2034, 1499985
REGION,SSCR00E00X,2035, 1499985
REGION,SSCR00E00X,2036, 1499985
REGION,SSCR00E00X,2037, 1499985
REGION,SSCR00E00X,2038, 1499985
REGION,SSCR00E00X,2039, 1499985
REGION,SSCR00E00X,2040, 1499985
REGION,SSCR00E00X,2041, 1499985
REGION,SSCR00E00X,2042, 1499985
REGION,SSCR00E00X,2043, 1499985
REGION,SSCR00E00X,2044, 1499985
REGION,SSCR00E00X,2045, 1499985
REGION,SSCR00E00X,2046, 1499985
REGION,SSCR00E00X,2047, 1499985
REGION,SSCR00E00X,2048, 1499985
REGION,SSCR00E00X,2049, 1499985
REGION,SSCR00E00X,2050, 1499985
REGION,SSCR00E00X,2051, 1499985
REGION,SSCR00E00X,2052, 1499985
REGION,SSCR00E00X,2053, 1499985
REGION,SSCR00E00X,2054, 1499985
REGION,SSCR00E00X,2055, 1499985
REGION,SSCR00E00X,2056, 1499985
REGION,SSCR00E00X,2057, 1499985
REGION,SSCR00E00X,2058, 1499985
REGION,SSCR00E00X,2059, 1499985
REGION,SSCR00E00X,2060, 1499985
REGION,SSCR00E00X,2061, 1499985
REGION,SSCR00E00X,2062, 1499985
REGION,SSCR00E00X,2063, 1499985
REGION,SSCR00E00X,2064, 1499985
REGION,SSCR00E00X,2065, 1499985
REGION,SSCR00E00X,2066, 1499985
REGION,SSCR00E00X,2067, 1499985
REGION,SSCR00E00X,2068, 1499985
REGION,SSCR00E00X,2069, 1499985
REGION,SSCR00E00X,2070, 1499985
REGION,SDCR00E00X,2015, 99999
REGION,SDCR00E00X,2016, 199998
REGION,SDCR00E00X,2017, 299997
REGION,SDCR00E00X,2018, 399996
REGION,SDCR00E00X,2019, 499995
REGION,SDCR00E00X,2020, 499995
REGION,SDCR00E00X,2021, 499995
REGION,SDCR00E00X,2022, 499995
REGION,SDCR00E00X,2023, 499995
REGION,SDCR00E00X,2024, 499995
REGION,SDCR00E00X,2025, 499995
REGION,SDCR00E00X,2026, 499995
REGION,SDCR00E00X,2027, 499995
REGION,SDCR00E00X,2028, 499995
REGION,SDCR00E00X,2029, 499995
REGION,SDCR00E00X,2030, 499995
REGION,SDCR00E00X,2031, 499995
REGION,SDCR00E00X,2032, 499995
REGION,SDCR00E00X,2033, 499995
REGION,SDCR00E00X,2034, 499995
REGION,SDCR00E00X,2035, 499995
REGION,SDCR00E00X,2036, 499995
REGION,SDCR00E00X,2037, 499995
REGION,SDCR00E00X,2038, 499995
REGION,SDCR00E00X,2039, 499995
REGION,SDCR00E00X,2040, 499995
REGION,SDCR00E00X,2041, 499995
REGION,SDCR00E00X,2042, 499995
REGION,SDCR00E00X,2043, 499995
REGION,SDCR00E00X,2044, 499995
REGION,SDCR00E00X,2045, 499995
REGION,SDCR00E00X,2046, 499995
REGION,SDCR00E00X,2047, 499995
REGION,SDCR00E00X,2048, 499995
REGION,SDCR00E00X,2049, 499995
REGION,SDCR00E00X,2050, 499995
REGION,SDCR00E00X,2051, 499995
REGION,SDCR00E00X,2052, 499995
REGION,SDCR00E00X,2053, 499995
REGION,SDCR00E00X,2054, 499995
REGION,SDCR00E00X,2055, 499995
REGION,SDCR00E00X,2056, 499995
REGION,SDCR00E00X,2057, 499995
REGION,SDCR00E00X,2058, 499995
