r,t,y,TotalCapacityAnnual
REGION,SSLF00P00X,2041, 2699973
REGION,SSLF00P00X,2042, 2799972
REGION,SSLF00P00X,2043, 2899971
REGION,SSLF00P00X,2044, 2999970
REGION,SSLF00P00X,2045, 3099969
REGION,SSLF00P00X,2046, 3199968
REGION,SSLF00P00X,2047, 3299967
REGION,SSLF00P00X,2048, 3399966
REGION,SSLF00P00X,2049, 3499965
REGION,SSLF00P00X,2050, 3599964
REGION,SSLF00P00X,2051, 3699963
REGION,SSLF00P00X,2052, 3799962
REGION,SSLF00P00X,2053, 3899961
REGION,SSLF00P00X,2054, 3999960
REGION,SSLF00P00X,2055, 4099959
REGION,SSLF00P00X,2056, 4199958
REGION,SSLF00P00X,2057, 4299957
REGION,SSLF00P00X,2058, 4399956
REGION,SSLF00P00X,2059, 4499955
REGION,SSLF00P00X,2060, 4599954
REGION,SSLF00P00X,2061, 4699953
REGION,SSLF00P00X,2062, 4799952
REGION,SSLF00P00X,2063, 4899951
REGION,SSLF00P00X,2064, 4999950
REGION,SSLF00P00X,2065, 5099949
REGION,SSLF00P00X,2066, 5199948
REGION,SSLF00P00X,2067, 5299947
REGION,SSLF00P00X,2068, 5399946
REGION,SSLF00P00X,2069, 5499945
REGION,SSLF00P00X,2070, 5599944
REGION,SSHF00P00X,2015, 99999
REGION,SSHF00P00X,2016, 199998
REGION,SSHF00P00X,2017, 299997
REGION,SSHF00P00X,2018, 399996
REGION,SSHF00P00X,2019, 499995
REGION,SSHF00P00X,2020, 599994
REGION,SSHF00P00X,2021, 699993
REGION,SSHF00P00X,2022, 799992
REGION,SSHF00P00X,2023, 899991
REGION,SSHF00P00X,2024, 999990
REGION,SSHF00P00X,2025, 1099989
REGION,SSHF00P00X,2026, 1199988
REGION,SSHF00P00X,2027, 1299987
REGION,SSHF00P00X,2028, 1399986
REGION,SSHF00P00X,2029, 1499985
REGION,SSHF00P00X,2030, 1599984
REGION,SSHF00P00X,2031, 1699983
REGION,SSHF00P00X,2032, 1799982
REGION,SSHF00P00X,2033, 1899981
REGION,SSHF00P00X,2034, 1999980
REGION,SSHF00P00X,2035, 2099979
REGION,SSHF00P00X,2036, 2199978
REGION,SSHF00P00X,2037, 2299977
REGION,SSHF00P00X,2038, 2399976
REGION,SSHF00P00X,2039, 2499975
REGION,SSHF00P00X,2040, 2599974
REGION,SSHF00P00X,2041, 2699973
REGION,SSHF00P00X,2042, 2799972
REGION,SSHF00P00X,2043, 2899971
REGION,SSHF00P00X,2044, 2999970
REGION,SSHF00P00X,2045, 3099969
REGION,SSHF00P00X,2046, 3199968
REGION,SSHF00P00X,2047, 3299967
REGION,SSHF00P00X,2048, 3399966
REGION,SSHF00P00X,2049, 3499965
REGION,SSHF00P00X,2050, 3599964
REGION,SSHF00P00X,2051, 3699963
REGION,SSHF00P00X,2052, 3799962
REGION,SSHF00P00X,2053, 3899961
REGION,SSHF00P00X,2054, 3999960
REGION,SSHF00P00X,2055, 4099959
REGION,SSHF00P00X,2056, 4199958
REGION,SSHF00P00X,2057, 4299957
REGION,SSHF00P00X,2058, 4399956
REGION,SSHF00P00X,2059, 4499955
REGION,SSHF00P00X,2060, 4599954
REGION,SSHF00P00X,2061, 4699953
REGION,SSHF00P00X,2062, 4799952
REGION,SSHF00P00X,2063, 4899951
REGION,SSHF00P00X,2064, 4999950
REGION,SSHF00P00X,2065, 5099949
REGION,SSHF00P00X,2066, 5199948
REGION,SSHF00P00X,2067, 5299947
REGION,SSHF00P00X,2068, 5399946
REGION,SSHF00P00X,2069, 5499945
REGION,SSHF00P00X,2070, 5599944
REGION,SSCR00P00X,2015, 99999
REGION,SSCR00P00X,2016, 199998
REGION,SSCR00P00X,2017, 299997
REGION,SSCR00P00X,2018, 399996
REGION,SSCR00P00X,2019, 499995
REGION,SSCR00P00X,2020, 599994
REGION,SSCR00P00X,2021, 699993
REGION,SSCR00P00X,2022, 799992
REGION,SSCR00P00X,2023, 899991
REGION,SSCR00P00X,2024, 999990
REGION,SSCR00P00X,2025, 1099989
REGION,SSCR00P00X,2026, 1199988
REGION,SSCR00P00X,2027, 1299987
REGION,SSCR00P00X,2028, 1399986
REGION,SSCR00P00X,2029, 1499985
REGION,SSCR00P00X,2030, 1599984
REGION,SSCR00P00X,2031, 1699983
REGION,SSCR00P00X,2032, 1799982
REGION,SSCR00P00X,2033, 1899981
REGION,SSCR00P00X,2034, 1999980
REGION,SSCR00P00X,2035, 2099979
REGION,SSCR00P00X,2036, 2199978
REGION,SSCR00P00X,2037, 2299977
REGION,SSCR00P00X,2038, 2399976
REGION,SSCR00P00X,2039, 2499975
REGION,SSCR00P00X,2040, 2599974
REGION,SSCR00P00X,2041, 2699973
REGION,SSCR00P00X,2042, 2799972
REGION,SSCR00P00X,2043, 2899971
REGION,SSCR00P00X,2044, 2999970
REGION,SSCR00P00X,2045, 3099969
REGION,SSCR00P00X,2046, 3199968
REGION,SSCR00P00X,2047, 3299967
REGION,SSCR00P00X,2048, 3399966
REGION,SSCR00P00X,2049, 3499965
REGION,SSCR00P00X,2050, 3599964
REGION,SSCR00P00X,2051, 3699963
REGION,SSCR00P00X,2052, 3799962
REGION,SSCR00P00X,2053, 3899961
REGION,SSCR00P00X,2054, 3999960
REGION,SSCR00P00X,2055, 4099959
REGION,SSCR00P00X,2056, 4199958
REGION,SSCR00P00X,2057, 4299957
REGION,SSCR00P00X,2058, 4399956
REGION,SSCR00P00X,2059, 4499955
REGION,SSCR00P00X,2060, 4599954
REGION,SSCR00P00X,2061, 4699953
REGION,SSCR00P00X,2062, 4799952
REGION,SSCR00P00X,2063, 4899951
REGION,SSCR00P00X,2064, 4999950
REGION,SSCR00P00X,2065, 5099949
REGION,SSCR00P00X,2066, 5199948
REGION,SSCR00P00X,2067, 5299947
REGION,SSCR00P00X,2068, 5399946
REGION,SSCR00P00X,2069, 5499945
REGION,SSCR00P00X,2070, 5599944
REGION,SSNG00P00X,2015, 99999
REGION,SSNG00P00X,2016, 199998
REGION,SSNG00P00X,2017, 299997
REGION,SSNG00P00X,2018, 399996
REGION,SSNG00P00X,2019, 499995
REGION,SSNG00P00X,2020, 599994
REGION,SSNG00P00X,2021, 699993
REGION,SSNG00P00X,2022, 799992
REGION,SSNG00P00X,2023, 899991
REGION,SSNG00P00X,2024, 999990
REGION,SSNG00P00X,2025, 1099989
REGION,SSNG00P00X,2026, 1199988
REGION,SSNG00P00X,2027, 1299987
REGION,SSNG00P00X,2028, 1399986
REGION,SSNG00P00X,2029, 1499985
REGION,SSNG00P00X,2030, 1599984
REGION,SSNG00P00X,2031, 1699983
REGION,SSNG00P00X,2032, 1799982
REGION,SSNG00P00X,2033, 1899981
REGION,SSNG00P00X,2034, 1999980
REGION,SSNG00P00X,2035, 2099979
REGION,SSNG00P00X,2036, 2199978
REGION,SSNG00P00X,2037, 2299977
REGION,SSNG00P00X,2038, 2399976
REGION,SSNG00P00X,2039, 2499975
REGION,SSNG00P00X,2040, 2599974
REGION,SSNG00P00X,2041, 2699973
REGION,SSNG00P00X,2042, 2799972
REGION,SSNG00P00X,2043, 2899971
REGION,SSNG00P00X,2044, 2999970
REGION,SSNG00P00X,2045, 3099969
REGION,SSNG00P00X,2046, 3199968
REGION,SSNG00P00X,2047, 3299967
REGION,SSNG00P00X,2048, 3399966
REGION,SSNG00P00X,2049, 3499965
REGION,SSNG00P00X,2050, 3599964
REGION,SSNG00P00X,2051, 3699963
REGION,SSNG00P00X,2052, 3799962
REGION,SSNG00P00X,2053, 3899961
REGION,SSNG00P00X,2054, 3999960
REGION,SSNG00P00X,2055, 4099959
REGION,SSNG00P00X,2056, 4199958
REGION,SSNG00P00X,2057, 4299957
REGION,SSNG00P00X,2058, 4399956
REGION,SSNG00P00X,2059, 4499955
REGION,SSNG00P00X,2060, 4599954
REGION,SSNG00P00X,2061, 4699953
REGION,SSNG00P00X,2062, 4799952
REGION,SSNG00P00X,2063, 4899951
REGION,SSNG00P00X,2064, 4999950
REGION,SSNG00P00X,2065, 5099949
REGION,SSNG00P00X,2066, 5199948
REGION,SSNG00P00X,2067, 5299947
REGION,SSNG00P00X,2068, 5399946
REGION,SSNG00P00X,2069, 5499945
REGION,SSNG00P00X,2070, 5599944
REGION,SSBM00I00X,2015, 99999
REGION,SSBM00I00X,2016, 199998
REGION,SSBM00I00X,2017, 299997
REGION,SSBM00I00X,2018, 399996
REGION,SSBM00I00X,2019, 499995
REGION,SSBM00I00X,2020, 599994
REGION,SSBM00I00X,2021, 699993
REGION,SSBM00I00X,2022, 799992
REGION,SSBM00I00X,2023, 899991
REGION,SSBM00I00X,2024, 999990
REGION,SSBM00I00X,2025, 1099989
REGION,SSBM00I00X,2026, 1199988
REGION,SSBM00I00X,2027, 1299987
REGION,SSBM00I00X,2028, 1399986
REGION,SSBM00I00X,2029, 1499985
REGION,SSBM00I00X,2030, 1599984
REGION,SSBM00I00X,2031, 1699983
REGION,SSBM00I00X,2032, 1799982
REGION,SSBM00I00X,2033, 1899981
REGION,SSBM00I00X,2034, 1999980
REGION,SSBM00I00X,2035, 2099979
REGION,SSBM00I00X,2036, 2199978
REGION,SSBM00I00X,2037, 2299977
REGION,SSBM00I00X,2038, 2399976
REGION,SSBM00I00X,2039, 2499975
REGION,SSBM00I00X,2040, 2599974
REGION,SSBM00I00X,2041, 2699973
REGION,SSBM00I00X,2042, 2799972
REGION,SSBM00I00X,2043, 2899971
REGION,SSBM00I00X,2044, 2999970
REGION,SSBM00I00X,2045, 3099969
REGION,SSBM00I00X,2046, 3199968
REGION,SSBM00I00X,2047, 3299967
REGION,SSBM00I00X,2048, 3399966
REGION,SSBM00I00X,2049, 3499965
REGION,SSBM00I00X,2050, 3599964
REGION,SSBM00I00X,2051, 3699963
REGION,SSBM00I00X,2052, 3799962
REGION,SSBM00I00X,2053, 3899961
REGION,SSBM00I00X,2054, 3999960
REGION,SSBM00I00X,2055, 4099959
REGION,SSBM00I00X,2056, 4199958
REGION,SSBM00I00X,2057, 4299957
REGION,SSBM00I00X,2058, 4399956
REGION,SSBM00I00X,2059, 4499955
REGION,SSBM00I00X,2060, 4599954
REGION,SSBM00I00X,2061, 4699953
REGION,SSBM00I00X,2062, 4799952
REGION,SSBM00I00X,2063, 4899951
REGION,SSBM00I00X,2064, 4999950
REGION,SSBM00I00X,2065, 5099949
REGION,SSBM00I00X,2066, 5199948
REGION,SSBM00I00X,2067, 5299947
REGION,SSBM00I00X,2068, 5399946
REGION,SSBM00I00X,2069, 5499945
REGION,SSBM00I00X,2070, 5599944
REGION,SSBM00X00X,2015, 99999
REGION,SSBM00X00X,2016, 199998
REGION,SSBM00X00X,2017, 299997
REGION,SSBM00X00X,2018, 399996
REGION,SSBM00X00X,2019, 499995
REGION,SSBM00X00X,2020, 599994
REGION,SSBM00X00X,2021, 699993
REGION,SSBM00X00X,2022, 799992
REGION,SSBM00X00X,2023, 899991
REGION,SSBM00X00X,2024, 999990
REGION,SSBM00X00X,2025, 1099989
REGION,SSBM00X00X,2026, 1199988
REGION,SSBM00X00X,2027, 1299987
REGION,SSBM00X00X,2028, 1399986
REGION,SSBM00X00X,2029, 1499985
REGION,SSBM00X00X,2030, 1599984
REGION,SSBM00X00X,2031, 1699983
REGION,SSBM00X00X,2032, 1799982
REGION,SSBM00X00X,2033, 1899981
REGION,SSBM00X00X,2034, 1999980
REGION,SSBM00X00X,2035, 2099979
REGION,SSBM00X00X,2036, 2199978
REGION,SSBM00X00X,2037, 2299977
REGION,SSBM00X00X,2038, 2399976
REGION,SSBM00X00X,2039, 2499975
REGION,SSBM00X00X,2040, 2599974
REGION,SSBM00X00X,2041, 2699973
REGION,SSBM00X00X,2042, 2799972
REGION,SSBM00X00X,2043, 2899971
REGION,SSBM00X00X,2044, 2999970
REGION,SSBM00X00X,2045, 3099969
REGION,SSBM00X00X,2046, 3199968
REGION,SSBM00X00X,2047, 3299967
REGION,SSBM00X00X,2048, 3399966
REGION,SSBM00X00X,2049, 3499965
REGION,SSBM00X00X,2050, 3499965
REGION,SSBM00X00X,2051, 3499965
REGION,SSBM00X00X,2052, 3499965
REGION,SSBM00X00X,2053, 3499965
REGION,SSBM00X00X,2054, 3499965
REGION,SSBM00X00X,2055, 3499965
REGION,SSBM00X00X,2056, 3499965
REGION,SSBM00X00X,2057, 3499965
REGION,SSBM00X00X,2058, 3499965
REGION,SSBM00X00X,2059, 3499965
REGION,SSBM00X00X,2060, 3499965
REGION,SSBM00X00X,2061, 3499965
REGION,SSBM00X00X,2062, 3499965
REGION,SSBM00X00X,2063, 3499965
REGION,SSBM00X00X,2064, 3499965
REGION,SSBM00X00X,2065, 3499965
REGION,SSBM00X00X,2066, 3499965
REGION,SSBM00X00X,2067, 3499965
REGION,SSBM00X00X,2068, 3499965
REGION,SSBM00X00X,2069, 3499965
REGION,SSBM00X00X,2070, 3499965
REGION,SSCO00I00X,2015, 99999
REGION,SSCO00I00X,2016, 199998
REGION,SSCO00I00X,2017, 299997
REGION,SSCO00I00X,2018, 399996
REGION,SSCO00I00X,2019, 499995
REGION,SSCO00I00X,2020, 599994
REGION,SSCO00I00X,2021, 699993
REGION,SSCO00I00X,2022, 799992
REGION,SSCO00I00X,2023, 899991
REGION,SSCO00I00X,2024, 999990
REGION,SSCO00I00X,2025, 1099989
REGION,SSCO00I00X,2026, 1199988
REGION,SSCO00I00X,2027, 1299987
REGION,SSCO00I00X,2028, 1399986
REGION,SSCO00I00X,2029, 1499985
REGION,SSCO00I00X,2030, 1599984
REGION,SSCO00I00X,2031, 1699983
REGION,SSCO00I00X,2032, 1799982
REGION,SSCO00I00X,2033, 1899981
REGION,SSCO00I00X,2034, 1999980
REGION,SSCO00I00X,2035, 2099979
REGION,SSCO00I00X,2036, 2199978
REGION,SSCO00I00X,2037, 2299977
REGION,SSCO00I00X,2038, 2399976
REGION,SSCO00I00X,2039, 2499975
REGION,SSCO00I00X,2040, 2599974
REGION,SSCO00I00X,2041, 2699973
REGION,SSCO00I00X,2042, 2799972
REGION,SSCO00I00X,2043, 2899971
REGION,SSCO00I00X,2044, 2999970
REGION,SSCO00I00X,2045, 3099969
REGION,SSCO00I00X,2046, 3199968
REGION,SSCO00I00X,2047, 3299967
REGION,SSCO00I00X,2048, 3399966
REGION,SSCO00I00X,2049, 3499965
REGION,SSCO00I00X,2050, 3599964
REGION,SSCO00I00X,2051, 3699963
REGION,SSCO00I00X,2052, 3799962
REGION,SSCO00I00X,2053, 3899961
REGION,SSCO00I00X,2054, 3999960
REGION,SSCO00I00X,2055, 4099959
REGION,SSCO00I00X,2056, 4199958
REGION,SSCO00I00X,2057, 4299957
REGION,SSCO00I00X,2058, 4399956
REGION,SSCO00I00X,2059, 4499955
REGION,SSCO00I00X,2060, 4599954
REGION,SSCO00I00X,2061, 4699953
REGION,SSCO00I00X,2062, 4799952
REGION,SSCO00I00X,2063, 4899951
REGION,SSCO00I00X,2064, 4999950
REGION,SSCO00I00X,2065, 5099949
REGION,SSCO00I00X,2066, 5199948
REGION,SSCO00I00X,2067, 5299947
REGION,SSCO00I00X,2068, 5399946
REGION,SSCO00I00X,2069, 5499945
REGION,SSCO00I00X,2070, 5599944
REGION,SSLF00I00X,2015, 99999
REGION,SSLF00I00X,2016, 199998
REGION,SSLF00I00X,2017, 299997
REGION,SSLF00I00X,2018, 399996
REGION,SSLF00I00X,2019, 499995
REGION,SSLF00I00X,2020, 599994
REGION,SSLF00I00X,2021, 699993
REGION,SSLF00I00X,2022, 799992
REGION,SSLF00I00X,2023, 899991
REGION,SSLF00I00X,2024, 999990
REGION,SSLF00I00X,2025, 1099989
REGION,SSLF00I00X,2026, 1199988
REGION,SSLF00I00X,2027, 1299987
REGION,SSLF00I00X,2028, 1399986
REGION,SSLF00I00X,2029, 1499985
REGION,SSLF00I00X,2030, 1599984
REGION,SSLF00I00X,2031, 1699983
REGION,SSLF00I00X,2032, 1799982
REGION,SSLF00I00X,2033, 1899981
REGION,SSLF00I00X,2034, 1999980
REGION,SSLF00I00X,2035, 2099979
REGION,SSLF00I00X,2036, 2199978
REGION,SSLF00I00X,2037, 2299977
REGION,SSLF00I00X,2038, 2399976
REGION,SSLF00I00X,2039, 2499975
REGION,SSLF00I00X,2040, 2599974
REGION,SSLF00I00X,2041, 2699973
REGION,SSLF00I00X,2042, 2799972
REGION,SSLF00I00X,2043, 2899971
REGION,SSLF00I00X,2044, 2999970
REGION,SSLF00I00X,2045, 3099969
REGION,SSLF00I00X,2046, 3199968
REGION,SSLF00I00X,2047, 3299967
REGION,SSLF00I00X,2048, 3399966
REGION,SSLF00I00X,2049, 3499965
REGION,SSLF00I00X,2050, 3599964
REGION,SSLF00I00X,2051, 3699963
REGION,SSLF00I00X,2052, 3799962
REGION,SSLF00I00X,2053, 3899961
REGION,SSLF00I00X,2054, 3999960
REGION,SSLF00I00X,2055, 4099959
REGION,SSLF00I00X,2056, 4199958
REGION,SSLF00I00X,2057, 4299957
REGION,SSLF00I00X,2058, 4399956
REGION,SSLF00I00X,2059, 4499955
REGION,SSLF00I00X,2060, 4599954
REGION,SSLF00I00X,2061, 4699953
REGION,SSLF00I00X,2062, 4799952
REGION,SSLF00I00X,2063, 4899951
REGION,SSLF00I00X,2064, 4999950
REGION,SSLF00I00X,2065, 5099949
REGION,SSLF00I00X,2066, 5199948
REGION,SSLF00I00X,2067, 5299947
REGION,SSLF00I00X,2068, 5399946
REGION,SSLF00I00X,2069, 5499945
REGION,SSLF00I00X,2070, 5599944
REGION,SSHF00I00X,2015, 99999
REGION,SSHF00I00X,2016, 199998
REGION,SSHF00I00X,2017, 299997
REGION,SSHF00I00X,2018, 399996
REGION,SSHF00I00X,2019, 499995
REGION,SSHF00I00X,2020, 599994
REGION,SSHF00I00X,2021, 699993
REGION,SSHF00I00X,2022, 799992
REGION,SSHF00I00X,2023, 899991
REGION,SSHF00I00X,2024, 999990
REGION,SSHF00I00X,2025, 1099989
REGION,SSHF00I00X,2026, 1199988
REGION,SSHF00I00X,2027, 1299987
REGION,SSHF00I00X,2028, 1399986
REGION,SSHF00I00X,2029, 1499985
REGION,SSHF00I00X,2030, 1599984
REGION,SSHF00I00X,2031, 1699983
REGION,SSHF00I00X,2032, 1799982
REGION,SSHF00I00X,2033, 1899981
REGION,SSHF00I00X,2034, 1999980
REGION,SSHF00I00X,2035, 2099979
REGION,SSHF00I00X,2036, 2199978
REGION,SSHF00I00X,2037, 2299977
REGION,SSHF00I00X,2038, 2399976
REGION,SSHF00I00X,2039, 2499975
REGION,SSHF00I00X,2040, 2599974
REGION,SSHF00I00X,2041, 2699973
REGION,SSHF00I00X,2042, 2799972
REGION,SSHF00I00X,2043, 2899971
REGION,SSHF00I00X,2044, 2999970
REGION,SSHF00I00X,2045, 3099969
REGION,SSHF00I00X,2046, 3199968
REGION,SSHF00I00X,2047, 3299967
REGION,SSHF00I00X,2048, 3399966
REGION,SSHF00I00X,2049, 3499965
REGION,SSHF00I00X,2050, 3599964
REGION,SSHF00I00X,2051, 3699963
REGION,SSHF00I00X,2052, 3799962
REGION,SSHF00I00X,2053, 3899961
REGION,SSHF00I00X,2054, 3999960
REGION,SSHF00I00X,2055, 4099959
REGION,SSHF00I00X,2056, 4199958
REGION,SSHF00I00X,2057, 4299957
REGION,SSHF00I00X,2058, 4399956
REGION,SSHF00I00X,2059, 4499955
REGION,SSHF00I00X,2060, 4599954
REGION,SSHF00I00X,2061, 4699953
REGION,SSHF00I00X,2062, 4799952
REGION,SSHF00I00X,2063, 4899951
REGION,SSHF00I00X,2064, 4999950
REGION,SSHF00I00X,2065, 5099949
REGION,SSHF00I00X,2066, 5199948
REGION,SSHF00I00X,2067, 5299947
REGION,SSHF00I00X,2068, 5399946
REGION,SSHF00I00X,2069, 5499945
REGION,SSHF00I00X,2070, 5599944
REGION,SSCR00I00X,2015, 99999
REGION,SSCR00I00X,2016, 199998
REGION,SSCR00I00X,2017, 299997
REGION,SSCR00I00X,2018, 399996
REGION,SSCR00I00X,2019, 499995
REGION,SSCR00I00X,2020, 599994
REGION,SSCR00I00X,2021, 699993
REGION,SSCR00I00X,2022, 799992
REGION,SSCR00I00X,2023, 899991
REGION,SSCR00I00X,2024, 999990
REGION,SSCR00I00X,2025, 1099989
REGION,SSCR00I00X,2026, 1199988
REGION,SSCR00I00X,2027, 1299987
REGION,SSCR00I00X,2028, 1399986
REGION,SSCR00I00X,2029, 1499985
REGION,SSCR00I00X,2030, 1599984
REGION,SSCR00I00X,2031, 1699983
REGION,SSCR00I00X,2032, 1799982
REGION,SSCR00I00X,2033, 1899981
REGION,SSCR00I00X,2034, 1999980
REGION,SSCR00I00X,2035, 2099979
REGION,SSCR00I00X,2036, 2199978
REGION,SSCR00I00X,2037, 2299977
REGION,SSCR00I00X,2038, 2399976
REGION,SSCR00I00X,2039, 2499975
REGION,SSCR00I00X,2040, 2599974
REGION,SSCR00I00X,2041, 2699973
REGION,SSCR00I00X,2042, 2799972
REGION,SSCR00I00X,2043, 2899971
REGION,SSCR00I00X,2044, 2999970
REGION,SSCR00I00X,2045, 3099969
REGION,SSCR00I00X,2046, 3199968
REGION,SSCR00I00X,2047, 3299967
REGION,SSCR00I00X,2048, 3399966
REGION,SSCR00I00X,2049, 3499965
REGION,SSCR00I00X,2050, 3599964
REGION,SSCR00I00X,2051, 3699963
REGION,SSCR00I00X,2052, 3799962
REGION,SSCR00I00X,2053, 3899961
REGION,SSCR00I00X,2054, 3999960
REGION,SSCR00I00X,2055, 4099959
REGION,SSCR00I00X,2056, 4199958
REGION,SSCR00I00X,2057, 4299957
REGION,SSCR00I00X,2058, 4399956
REGION,SSCR00I00X,2059, 4499955
REGION,SSCR00I00X,2060, 4599954
REGION,SSCR00I00X,2061, 4699953
REGION,SSCR00I00X,2062, 4799952
REGION,SSCR00I00X,2063, 4899951
REGION,SSCR00I00X,2064, 4999950
REGION,SSCR00I00X,2065, 5099949
REGION,SSCR00I00X,2066, 5199948
REGION,SSCR00I00X,2067, 5299947
REGION,SSCR00I00X,2068, 5399946
REGION,SSCR00I00X,2069, 5499945
REGION,SSCR00I00X,2070, 5599944
REGION,SSCR00X00X,2015, 99999
REGION,SSCR00X00X,2016, 199998
REGION,SSCR00X00X,2017, 299997
REGION,SSCR00X00X,2018, 399996
REGION,SSCR00X00X,2019, 499995
REGION,SSCR00X00X,2020, 599994
REGION,SSCR00X00X,2021, 699993
REGION,SSCR00X00X,2022, 799992
REGION,SSCR00X00X,2023, 899991
REGION,SSCR00X00X,2024, 999990
REGION,SSCR00X00X,2025, 1099989
REGION,SSCR00X00X,2026, 1199988
REGION,SSCR00X00X,2027, 1299987
REGION,SSCR00X00X,2028, 1399986
REGION,SSCR00X00X,2029, 1499985
REGION,SSCR00X00X,2030, 1599984
REGION,SSCR00X00X,2031, 1699983
REGION,SSCR00X00X,2032, 1799982
REGION,SSCR00X00X,2033, 1899981
REGION,SSCR00X00X,2034, 1999980
REGION,SSCR00X00X,2035, 2099979
REGION,SSCR00X00X,2036, 2199978
REGION,SSCR00X00X,2037, 2299977
REGION,SSCR00X00X,2038, 2399976
REGION,SSCR00X00X,2039, 2499975
REGION,SSCR00X00X,2040, 2599974
REGION,SSCR00X00X,2041, 2699973
REGION,SSCR00X00X,2042, 2799972
REGION,SSCR00X00X,2043, 2899971
REGION,SSCR00X00X,2044, 2999970
REGION,SSCR00X00X,2045, 3099969
REGION,SSCR00X00X,2046, 3199968
REGION,SSCR00X00X,2047, 3299967
REGION,SSCR00X00X,2048, 3399966
REGION,SSCR00X00X,2049, 3499965
REGION,SSCR00X00X,2050, 3499965
REGION,SSCR00X00X,2051, 3499965
REGION,SSCR00X00X,2052, 3499965
REGION,SSCR00X00X,2053, 3499965
REGION,SSCR00X00X,2054, 3499965
REGION,SSCR00X00X,2055, 3499965
REGION,SSCR00X00X,2056, 3499965
REGION,SSCR00X00X,2057, 3499965
REGION,SSCR00X00X,2058, 3499965
REGION,SSCR00X00X,2059, 3499965
REGION,SSCR00X00X,2060, 3499965
REGION,SSCR00X00X,2061, 3499965
REGION,SSCR00X00X,2062, 3499965
REGION,SSCR00X00X,2063, 3499965
REGION,SSCR00X00X,2064, 3499965
REGION,SSCR00X00X,2065, 3499965
REGION,SSCR00X00X,2066, 3499965
REGION,SSCR00X00X,2067, 3499965
REGION,SSCR00X00X,2068, 3499965
REGION,SSCR00X00X,2069, 3499965
REGION,SSCR00X00X,2070, 3499965
REGION,SSCRUDPROX,2020, 4.3262993766921545e+00
REGION,SSCRUDPROX,2021, 4.3262993766921545e+00
REGION,SSCRUDPROX,2022, 4.3262993766921545e+00
REGION,SSCRUDPROX,2023, 4.3262993766921545e+00
REGION,SSCRUDPROX,2024, 4.3262993766921545e+00
REGION,SSCRUDPROX,2025, 4.3262993766921545e+00
REGION,SSCRUDPROX,2026, 4.3262993766921545e+00
REGION,SSCRUDPROX,2027, 4.3262993766921545e+00
REGION,SSCRUDPROX,2028, 4.3262993766921545e+00
REGION,SSCRUDPROX,2029, 4.3262993766921545e+00
REGION,SSCRUDPROX,2030, 4.3262993766921545e+00
REGION,SSCRUDPROX,2031, 4.3262993766921545e+00
REGION,SSCRUDPROX,2032, 4.3262993766921545e+00
REGION,SSCRUDPROX,2033, 4.3262993766921545e+00
REGION,SSCRUDPROX,2034, 4.3262993766921545e+00
REGION,SSCRUDPROX,2035, 4.3262993766921545e+00
REGION,SSCRUDPROX,2036, 4.3262993766921545e+00
REGION,SSCRUDPROX,2037, 4.3262993766921545e+00
REGION,SSCRUDPROX,2038, 4.3262993766921545e+00
REGION,SSCRUDPROX,2039, 4.3262993766921545e+00
REGION,SSCRUDPROX,2040, 4.3262993766921545e+00
REGION,SSCRUDPROX,2041, 4.3262993766921545e+00
REGION,SSCRUDPROX,2042, 4.3262993766921545e+00
REGION,SSCRUDPROX,2043, 4.3262993766921545e+00
REGION,SSCRUDPROX,2044, 4.3262993766921545e+00
REGION,SSCRUDPROX,2045, 4.3262993766921545e+00
REGION,SSCRUDPROX,2046, 4.3262993766921545e+00
REGION,SSCRUDPROX,2047, 4.3262993766921545e+00
REGION,SSCRUDPROX,2048, 4.3262993766921545e+00
REGION,SSCRUDPROX,2049, 4.3262993766921545e+00
REGION,SSCRUDPROX,2050, 4.3262993766921545e+00
REGION,SSCRUDPROX,2051, 4.3262993766921545e+00
REGION,SSCRUDPROX,2052, 4.3262993766921545e+00
REGION,SSCRUDPROX,2053, 4.3262993766921545e+00
REGION,SSCRUDPROX,2054, 4.3262993766921545e+00
REGION,SSCRUDRE1X,2015, 999999
REGION,SSCRUDRE1X,2016, 1999998
REGION,SSCRUDRE1X,2017, 1999998
REGION,SSCRUDRE1X,2018, 2999997
REGION,SSCRUDRE1X,2019, 3999996
REGION,SSCRUDRE1X,2020, 4999995
REGION,SSCRUDRE1X,2021, 4999995
REGION,SSCRUDRE1X,2022, 5999994
REGION,SSCRUDRE1X,2023, 5999994
REGION,SSCRUDRE1X,2024, 5999994
REGION,SSCRUDRE1X,2025, 5999994
REGION,SSCRUDRE1X,2026, 5999994
REGION,SSCRUDRE1X,2027, 5999994
REGION,SSCRUDRE1X,2028, 5999994
REGION,SSCRUDRE1X,2029, 5999994
REGION,SSCRUDRE1X,2030, 5999994
REGION,SSCRUDRE1X,2031, 5999994
REGION,SSCRUDRE1X,2032, 5999994
REGION,SSCRUDRE1X,2033, 5999994
REGION,SSCRUDRE1X,2034, 5999994
REGION,SSCRUDRE1X,2035, 5999994
REGION,SSCRUDRE1X,2036, 5999994
REGION,SSCRUDRE1X,2037, 5999994
REGION,SSCRUDRE1X,2038, 5999994
REGION,SSCRUDRE1X,2039, 5999994
REGION,SSCRUDRE1X,2040, 5999994
REGION,SSCRUDRE1X,2041, 5999994
