r,t,f,y,ProductionByTechnologyAnnual
REGION,ETCO00I00X,ETCOAL,2059.0,174.1684
REGION,ETCO00I00X,ETCOAL,2060.0,172.8225
REGION,ETCO00I00X,ETCOAL,2061.0,172.4828
REGION,ETCO00I00X,ETCOAL,2062.0,175.258
REGION,ETCO00I00X,ETCOAL,2063.0,179.7539
REGION,ETCO00I00X,ETCOAL,2064.0,195.3218
REGION,ETCO00I00X,ETCOAL,2065.0,202.9081
REGION,ETCO00I00X,ETCOAL,2066.0,214.8283
REGION,ETCO00I00X,ETCOAL,2067.0,227.7858
REGION,ETCO00I00X,ETCOAL,2068.0,220.6178
REGION,ETCO00I00X,ETCOAL,2069.0,217.5116
REGION,ETCO00I00X,ETCOAL,2070.0,220.599
REGION,ETCO00P00X,ETCO3X,2015.0,10.6038
REGION,ETCO00P00X,ETCO3X,2016.0,11.4036
REGION,ETCO00P00X,ETCO3X,2017.0,10.7048
REGION,ETCO00P00X,ETCO3X,2018.0,10.0061
REGION,ETCO00P00X,ETCO3X,2019.0,9.3073
REGION,ETCO00P00X,ETCO3X,2020.0,8.6085
REGION,ETCO00P00X,ETCO3X,2021.0,11.0996
REGION,ETCO00P00X,ETCO3X,2022.0,14.3106
REGION,ETCO00P00X,ETCO3X,2023.0,18.4492
REGION,ETCO00P00X,ETCO3X,2024.0,23.7827
REGION,ETCO00P00X,ETCO3X,2025.0,30.655
REGION,ETCO00P00X,ETCO3X,2026.0,39.4833
REGION,ETCO00P00X,ETCO3X,2027.0,50.85
REGION,ETCO00P00X,ETCO3X,2028.0,65.4821
REGION,ETCO00P00X,ETCO3X,2029.0,84.3141
REGION,ETCO00P00X,ETCO3X,2030.0,108.5468
REGION,ETCO00P00X,ETCO3X,2031.0,112.9888
REGION,ETCO00P00X,ETCO3X,2032.0,117.6249
REGION,ETCO00P00X,ETCO3X,2033.0,122.4603
REGION,ETCO00P00X,ETCO3X,2034.0,127.5016
REGION,ETCO00P00X,ETCO3X,2035.0,134.3108
REGION,ETCO00P00X,ETCO3X,2036.0,140.0229
REGION,ETCO00P00X,ETCO3X,2037.0,145.9672
REGION,ETCO00P00X,ETCO3X,2038.0,152.1549
REGION,ETCO00P00X,ETCO3X,2039.0,158.5982
REGION,ETCO00P00X,ETCO3X,2040.0,165.3096
REGION,ETCO00P00X,ETCO3X,2041.0,165.2066
REGION,ETCO00P00X,ETCO3X,2042.0,165.0975
REGION,ETCO00P00X,ETCO3X,2043.0,164.9841
REGION,ETCO00P00X,ETCO3X,2044.0,164.868
REGION,ETCO00P00X,ETCO3X,2045.0,164.7504
REGION,ETCO00P00X,ETCO3X,2046.0,164.6304
REGION,ETCO00P00X,ETCO3X,2047.0,164.5092
REGION,ETCO00P00X,ETCO3X,2048.0,164.3867
REGION,ETCO00P00X,ETCO3X,2049.0,164.2627
REGION,ETCO00P00X,ETCO3X,2050.0,164.1366
REGION,ETCO00P00X,ETCO3X,2051.0,164.0039
REGION,ETCO00P00X,ETCO3X,2052.0,163.8686
REGION,ETCO00P00X,ETCO3X,2053.0,163.7296
REGION,ETCO00P00X,ETCO3X,2054.0,163.5859
REGION,ETCO00P00X,ETCO3X,2055.0,163.4365
REGION,ETCO00P00X,ETCO3X,2056.0,163.2812
REGION,ETCO00P00X,ETCO3X,2057.0,163.1196
REGION,ETCO00P00X,ETCO3X,2058.0,162.951
REGION,ETCO00P00X,ETCO3X,2059.0,162.7749
REGION,ETCO00P00X,ETCO3X,2060.0,162.5907
REGION,ETCO00P00X,ETCO3X,2061.0,162.394
REGION,ETCO00P00X,ETCO3X,2062.0,162.1895
REGION,ETCO00P00X,ETCO3X,2063.0,161.9772
REGION,ETCO00P00X,ETCO3X,2064.0,161.7575
REGION,ETCO00P00X,ETCO3X,2065.0,161.5305
REGION,ETCO00P00X,ETCO3X,2066.0,161.2966
REGION,ETCO00P00X,ETCO3X,2067.0,161.0562
REGION,ETCO00P00X,ETCO3X,2068.0,160.8101
REGION,ETCO00P00X,ETCO3X,2069.0,160.5591
REGION,ETCO00P00X,ETCO3X,2070.0,160.3038
REGION,ETCOSCP01N,ETEL01,2050.0,1.3997
REGION,ETCOSCP01N,ETEL01,2051.0,1.3997
REGION,ETCOSCP01N,ETEL01,2052.0,1.3997
REGION,ETCOSCP01N,ETEL01,2053.0,1.3997
REGION,ETCOSCP01N,ETEL01,2054.0,1.3997
REGION,ETCOSCP01N,ETEL01,2055.0,1.1023
REGION,ETCOSCP01N,ETEL01,2056.0,1.1023
REGION,ETCOSCP01N,ETEL01,2057.0,1.1023
REGION,ETCOSCP01N,ETEL01,2058.0,1.1023
REGION,ETCOSCP01N,ETEL01,2059.0,1.1023
REGION,ETCOSCP01N,ETEL01,2060.0,0.653
REGION,ETCOSCP01N,ETEL01,2061.0,0.6013
REGION,ETCOSCP01N,ETEL01,2062.0,1.7676
REGION,ETCOSCP01N,ETEL01,2063.0,3.6083
REGION,ETCOSCP01N,ETEL01,2064.0,9.7702
REGION,ETCOSCP01N,ETEL01,2065.0,12.8221
REGION,ETCOSCP01N,ETEL01,2066.0,17.5672
REGION,ETCOSCP01N,ETEL01,2067.0,22.7196
REGION,ETCOSCP01N,ETEL01,2068.0,20.0249
REGION,ETCOSCP01N,ETEL01,2069.0,18.9165
REGION,ETCOSCP01N,ETEL01,2070.0,20.2255
REGION,ETCOSCP01N,ETWAT2,2050.0,0.0
REGION,ETCOSCP01N,ETWAT2,2051.0,0.0
REGION,ETCOSCP01N,ETWAT2,2052.0,0.0
REGION,ETCOSCP01N,ETWAT2,2053.0,0.0
REGION,ETCOSCP01N,ETWAT2,2054.0,0.0
REGION,ETCOSCP01N,ETWAT2,2055.0,0.0
REGION,ETCOSCP01N,ETWAT2,2056.0,0.0
REGION,ETCOSCP01N,ETWAT2,2057.0,0.0
REGION,ETCOSCP01N,ETWAT2,2058.0,0.0
REGION,ETCOSCP01N,ETWAT2,2059.0,0.0
REGION,ETCOSCP01N,ETWAT2,2060.0,0.0
REGION,ETCOSCP01N,ETWAT2,2061.0,0.0
REGION,ETCOSCP01N,ETWAT2,2062.0,0.0
REGION,ETCOSCP01N,ETWAT2,2063.0,0.0
REGION,ETCOSCP01N,ETWAT2,2064.0,0.0
REGION,ETCOSCP01N,ETWAT2,2065.0,0.0
REGION,ETCOSCP01N,ETWAT2,2066.0,0.0
REGION,ETCOSCP01N,ETWAT2,2067.0,0.0
REGION,ETCOSCP01N,ETWAT2,2068.0,0.0
REGION,ETCOSCP01N,ETWAT2,2069.0,0.0
REGION,ETCOSCP01N,ETWAT2,2070.0,0.0
REGION,ETCR00I00X,ETCRU1,2025.0,272.3626
REGION,ETCR00I00X,ETCRU1,2026.0,284.5421
REGION,ETCR00I00X,ETCRU1,2027.0,294.4203
REGION,ETCR00I00X,ETCRU1,2028.0,304.6188
REGION,ETCR00I00X,ETCRU1,2029.0,315.1399
REGION,ETCR00I00X,ETCRU1,2030.0,324.9813
REGION,ETCR00I00X,ETCRU1,2031.0,334.3936
REGION,ETCR00I00X,ETCRU1,2032.0,344.1141
REGION,ETCR00I00X,ETCRU1,2033.0,354.1438
REGION,ETCR00I00X,ETCRU1,2034.0,365.0896
REGION,ETCR00I00X,ETCRU1,2035.0,380.0426
REGION,ETCR00I00X,ETCRU1,2036.0,391.5371
REGION,ETCR00I00X,ETCRU1,2037.0,403.356
REGION,ETCR00I00X,ETCRU1,2038.0,415.5136
REGION,ETCR00I00X,ETCRU1,2039.0,428.026
REGION,ETCR00I00X,ETCRU1,2040.0,440.9091
REGION,ETCR00I00X,ETCRU1,2041.0,451.0219
REGION,ETCR00I00X,ETCRU1,2042.0,461.3494
REGION,ETCR00I00X,ETCRU1,2043.0,471.9009
REGION,ETCR00I00X,ETCRU1,2044.0,482.6856
REGION,ETCR00I00X,ETCRU1,2045.0,493.7119
REGION,ETCR00I00X,ETCRU1,2046.0,504.9827
REGION,ETCR00I00X,ETCRU1,2047.0,516.5067
REGION,ETCR00I00X,ETCRU1,2048.0,528.2892
REGION,ETCR00I00X,ETCRU1,2049.0,540.335
REGION,ETCR00I00X,ETCRU1,2050.0,552.6486
REGION,ETCR00I00X,ETCRU1,2051.0,562.4104
REGION,ETCR00I00X,ETCRU1,2052.0,572.3351
REGION,ETCR00I00X,ETCRU1,2053.0,582.4217
REGION,ETCR00I00X,ETCRU1,2054.0,592.6684
REGION,ETCR00I00X,ETCRU1,2055.0,603.074
REGION,ETCR00I00X,ETCRU1,2056.0,613.6393
REGION,ETCR00I00X,ETCRU1,2057.0,624.3652
REGION,ETCR00I00X,ETCRU1,2058.0,635.251
REGION,ETCR00I00X,ETCRU1,2059.0,646.2956
REGION,ETCR00I00X,ETCRU1,2060.0,657.4989
REGION,ETCR00I00X,ETCRU1,2061.0,666.6371
REGION,ETCR00I00X,ETCRU1,2062.0,675.8686
REGION,ETCR00I00X,ETCRU1,2063.0,685.194
REGION,ETCR00I00X,ETCRU1,2064.0,694.6147
REGION,ETCR00I00X,ETCRU1,2065.0,704.1321
REGION,ETCR00I00X,ETCRU1,2066.0,713.748
REGION,ETCR00I00X,ETCRU1,2067.0,723.4647
REGION,ETCR00I00X,ETCRU1,2068.0,733.2859
REGION,ETCR00I00X,ETCRU1,2069.0,746.2514
REGION,ETCR00I00X,ETCRU1,2070.0,770.079
REGION,ETCR00X00X,ETCRU1,2025.0,2.6189
REGION,ETCR00X00X,ETWAT2,2025.0,0.0
REGION,ETCRUDPROX,ETCRU2,2025.0,272.2317
REGION,ETCRUDPROX,ETCRU2,2026.0,281.6967
REGION,ETCRUDPROX,ETCRU2,2027.0,291.4761
REGION,ETCRUDPROX,ETCRU2,2028.0,301.5726
REGION,ETCRUDPROX,ETCRU2,2029.0,311.9885
REGION,ETCRUDPROX,ETCRU2,2030.0,321.7315
REGION,ETCRUDPROX,ETCRU2,2031.0,331.0496
REGION,ETCRUDPROX,ETCRU2,2032.0,340.673
REGION,ETCRUDPROX,ETCRU2,2033.0,350.6023
REGION,ETCRUDPROX,ETCRU2,2034.0,361.4387
REGION,ETCRUDPROX,ETCRU2,2035.0,376.2422
REGION,ETCRUDPROX,ETCRU2,2036.0,387.6218
REGION,ETCRUDPROX,ETCRU2,2037.0,399.3225
REGION,ETCRUDPROX,ETCRU2,2038.0,411.3584
REGION,ETCRUDPROX,ETCRU2,2039.0,423.7458
REGION,ETCRUDPROX,ETCRU2,2040.0,436.5
REGION,ETCRUDPROX,ETCRU2,2041.0,446.5116
REGION,ETCRUDPROX,ETCRU2,2042.0,456.736
REGION,ETCRUDPROX,ETCRU2,2043.0,467.1819
REGION,ETCRUDPROX,ETCRU2,2044.0,477.8587
REGION,ETCRUDPROX,ETCRU2,2045.0,488.7748
REGION,ETCRUDPROX,ETCRU2,2046.0,499.9329
REGION,ETCRUDPROX,ETCRU2,2047.0,511.3416
REGION,ETCRUDPROX,ETCRU2,2048.0,523.0063
REGION,ETCRUDPROX,ETCRU2,2049.0,534.9317
REGION,ETCRUDPROX,ETCRU2,2050.0,547.1221
REGION,ETCRUDPROX,ETCRU2,2051.0,556.7863
REGION,ETCRUDPROX,ETCRU2,2052.0,566.6117
REGION,ETCRUDPROX,ETCRU2,2053.0,576.5975
REGION,ETCRUDPROX,ETCRU2,2054.0,586.7417
REGION,ETCRUDPROX,ETCRU2,2055.0,597.0432
REGION,ETCRUDPROX,ETCRU2,2056.0,607.5029
REGION,ETCRUDPROX,ETCRU2,2057.0,618.1215
REGION,ETCRUDPROX,ETCRU2,2058.0,628.8985
REGION,ETCRUDPROX,ETCRU2,2059.0,639.8327
REGION,ETCRUDPROX,ETCRU2,2060.0,650.9239
REGION,ETCRUDPROX,ETCRU2,2061.0,659.9707
REGION,ETCRUDPROX,ETCRU2,2062.0,669.1099
REGION,ETCRUDPROX,ETCRU2,2063.0,678.3421
REGION,ETCRUDPROX,ETCRU2,2064.0,687.6685
REGION,ETCRUDPROX,ETCRU2,2065.0,697.0908
REGION,ETCRUDPROX,ETCRU2,2066.0,706.6105
REGION,ETCRUDPROX,ETCRU2,2067.0,716.2301
REGION,ETCRUDPROX,ETCRU2,2068.0,725.953
REGION,ETCRUDPROX,ETCRU2,2069.0,738.7889
REGION,ETCRUDPROX,ETCRU2,2070.0,762.3782
REGION,ETCRUDPROX,ETWAT2,2025.0,0.0
REGION,ETCRUDPROX,ETWAT2,2026.0,0.0
REGION,ETCRUDPROX,ETWAT2,2027.0,0.0
REGION,ETCRUDPROX,ETWAT2,2028.0,0.0
REGION,ETCRUDPROX,ETWAT2,2029.0,0.0
REGION,ETCRUDPROX,ETWAT2,2030.0,0.0
REGION,ETCRUDPROX,ETWAT2,2031.0,0.0
REGION,ETCRUDPROX,ETWAT2,2032.0,0.0
REGION,ETCRUDPROX,ETWAT2,2033.0,0.0
REGION,ETCRUDPROX,ETWAT2,2034.0,0.0
REGION,ETCRUDPROX,ETWAT2,2035.0,0.0
REGION,ETCRUDPROX,ETWAT2,2036.0,0.0
REGION,ETCRUDPROX,ETWAT2,2037.0,0.0
REGION,ETCRUDPROX,ETWAT2,2038.0,0.0
REGION,ETCRUDPROX,ETWAT2,2039.0,0.0
REGION,ETCRUDPROX,ETWAT2,2040.0,0.0
REGION,ETCRUDPROX,ETWAT2,2041.0,0.0
REGION,ETCRUDPROX,ETWAT2,2042.0,0.0
REGION,ETCRUDPROX,ETWAT2,2043.0,0.0
REGION,ETCRUDPROX,ETWAT2,2044.0,0.0
REGION,ETCRUDPROX,ETWAT2,2045.0,0.0
REGION,ETCRUDPROX,ETWAT2,2046.0,0.0
REGION,ETCRUDPROX,ETWAT2,2047.0,0.0
REGION,ETCRUDPROX,ETWAT2,2048.0,0.0
REGION,ETCRUDPROX,ETWAT2,2049.0,0.0
REGION,ETCRUDPROX,ETWAT2,2050.0,0.0
REGION,ETCRUDPROX,ETWAT2,2051.0,0.0
REGION,ETCRUDPROX,ETWAT2,2052.0,0.0
REGION,ETCRUDPROX,ETWAT2,2053.0,0.0
REGION,ETCRUDPROX,ETWAT2,2054.0,0.0
REGION,ETCRUDPROX,ETWAT2,2055.0,0.0
REGION,ETCRUDPROX,ETWAT2,2056.0,0.0
REGION,ETCRUDPROX,ETWAT2,2057.0,0.0
REGION,ETCRUDPROX,ETWAT2,2058.0,0.0
REGION,ETCRUDPROX,ETWAT2,2059.0,0.0
REGION,ETCRUDPROX,ETWAT2,2060.0,0.0
REGION,ETCRUDPROX,ETWAT2,2061.0,0.0
REGION,ETCRUDPROX,ETWAT2,2062.0,0.0
REGION,ETCRUDPROX,ETWAT2,2063.0,0.0
REGION,ETCRUDPROX,ETWAT2,2064.0,0.0
REGION,ETCRUDPROX,ETWAT2,2065.0,0.0
REGION,ETCRUDPROX,ETWAT2,2066.0,0.0
REGION,ETCRUDPROX,ETWAT2,2067.0,0.0
REGION,ETCRUDPROX,ETWAT2,2068.0,0.0
REGION,ETCRUDPROX,ETWAT2,2069.0,0.0
REGION,ETCRUDPROX,ETWAT2,2070.0,0.0
REGION,ETCRUDRE1X,ETHFOI,2025.0,5.4446
REGION,ETCRUDRE1X,ETHFOI,2026.0,5.6339
REGION,ETCRUDRE1X,ETHFOI,2027.0,5.8295
REGION,ETCRUDRE1X,ETHFOI,2028.0,6.0315
REGION,ETCRUDRE1X,ETHFOI,2029.0,6.2398
REGION,ETCRUDRE1X,ETHFOI,2030.0,6.4346
REGION,ETCRUDRE1X,ETHFOI,2031.0,6.621
REGION,ETCRUDRE1X,ETHFOI,2032.0,6.8135
REGION,ETCRUDRE1X,ETHFOI,2033.0,7.012
REGION,ETCRUDRE1X,ETHFOI,2034.0,7.2288
REGION,ETCRUDRE1X,ETHFOI,2035.0,7.5248
REGION,ETCRUDRE1X,ETHFOI,2036.0,7.7524
REGION,ETCRUDRE1X,ETHFOI,2037.0,7.9864
REGION,ETCRUDRE1X,ETHFOI,2038.0,8.2272
REGION,ETCRUDRE1X,ETHFOI,2039.0,8.4749
REGION,ETCRUDRE1X,ETHFOI,2040.0,8.73
REGION,ETCRUDRE1X,ETHFOI,2041.0,8.9302
REGION,ETCRUDRE1X,ETHFOI,2042.0,9.1347
REGION,ETCRUDRE1X,ETHFOI,2043.0,9.3436
REGION,ETCRUDRE1X,ETHFOI,2044.0,9.5572
REGION,ETCRUDRE1X,ETHFOI,2045.0,9.7755
REGION,ETCRUDRE1X,ETHFOI,2046.0,9.9987
REGION,ETCRUDRE1X,ETHFOI,2047.0,10.2268
REGION,ETCRUDRE1X,ETHFOI,2048.0,10.4601
REGION,ETCRUDRE1X,ETHFOI,2049.0,10.6986
REGION,ETCRUDRE1X,ETHFOI,2050.0,10.9424
REGION,ETCRUDRE1X,ETHFOI,2051.0,11.1357
REGION,ETCRUDRE1X,ETHFOI,2052.0,11.3322
REGION,ETCRUDRE1X,ETHFOI,2053.0,11.5319
REGION,ETCRUDRE1X,ETHFOI,2054.0,11.7348
REGION,ETCRUDRE1X,ETHFOI,2055.0,11.9409
REGION,ETCRUDRE1X,ETHFOI,2056.0,12.1501
REGION,ETCRUDRE1X,ETHFOI,2057.0,12.3624
REGION,ETCRUDRE1X,ETHFOI,2058.0,12.578
REGION,ETCRUDRE1X,ETHFOI,2059.0,12.7967
REGION,ETCRUDRE1X,ETHFOI,2060.0,13.0185
REGION,ETCRUDRE1X,ETHFOI,2061.0,13.1994
REGION,ETCRUDRE1X,ETHFOI,2062.0,13.3822
REGION,ETCRUDRE1X,ETHFOI,2063.0,13.5668
REGION,ETCRUDRE1X,ETHFOI,2064.0,13.7534
REGION,ETCRUDRE1X,ETHFOI,2065.0,13.9418
REGION,ETCRUDRE1X,ETHFOI,2066.0,14.1322
REGION,ETCRUDRE1X,ETHFOI,2067.0,14.3246
REGION,ETCRUDRE1X,ETHFOI,2068.0,14.5191
REGION,ETCRUDRE1X,ETHFOI,2069.0,14.7758
REGION,ETCRUDRE1X,ETHFOI,2070.0,15.2476
REGION,ETCRUDRE1X,ETLFOI,2025.0,266.787
REGION,ETCRUDRE1X,ETLFOI,2026.0,276.0628
REGION,ETCRUDRE1X,ETLFOI,2027.0,285.6466
REGION,ETCRUDRE1X,ETLFOI,2028.0,295.5412
REGION,ETCRUDRE1X,ETLFOI,2029.0,305.7487
REGION,ETCRUDRE1X,ETLFOI,2030.0,315.2969
REGION,ETCRUDRE1X,ETLFOI,2031.0,324.4286
REGION,ETCRUDRE1X,ETLFOI,2032.0,333.8595
REGION,ETCRUDRE1X,ETLFOI,2033.0,343.5903
REGION,ETCRUDRE1X,ETLFOI,2034.0,354.2099
REGION,ETCRUDRE1X,ETLFOI,2035.0,368.7174
REGION,ETCRUDRE1X,ETLFOI,2036.0,379.8693
REGION,ETCRUDRE1X,ETLFOI,2037.0,391.336
REGION,ETCRUDRE1X,ETLFOI,2038.0,403.1313
REGION,ETCRUDRE1X,ETLFOI,2039.0,415.2709
REGION,ETCRUDRE1X,ETLFOI,2040.0,427.77
REGION,ETCRUDRE1X,ETLFOI,2041.0,437.5814
REGION,ETCRUDRE1X,ETLFOI,2042.0,447.6012
REGION,ETCRUDRE1X,ETLFOI,2043.0,457.8382
REGION,ETCRUDRE1X,ETLFOI,2044.0,468.3015
REGION,ETCRUDRE1X,ETLFOI,2045.0,478.9993
REGION,ETCRUDRE1X,ETLFOI,2046.0,489.9342
REGION,ETCRUDRE1X,ETLFOI,2047.0,501.1148
REGION,ETCRUDRE1X,ETLFOI,2048.0,512.5462
REGION,ETCRUDRE1X,ETLFOI,2049.0,524.233
REGION,ETCRUDRE1X,ETLFOI,2050.0,536.1797
REGION,ETCRUDRE1X,ETLFOI,2051.0,545.6506
REGION,ETCRUDRE1X,ETLFOI,2052.0,555.2795
REGION,ETCRUDRE1X,ETLFOI,2053.0,565.0655
REGION,ETCRUDRE1X,ETLFOI,2054.0,575.0068
REGION,ETCRUDRE1X,ETLFOI,2055.0,585.1024
REGION,ETCRUDRE1X,ETLFOI,2056.0,595.3528
REGION,ETCRUDRE1X,ETLFOI,2057.0,605.7591
REGION,ETCRUDRE1X,ETLFOI,2058.0,616.3205
REGION,ETCRUDRE1X,ETLFOI,2059.0,627.036
REGION,ETCRUDRE1X,ETLFOI,2060.0,637.9054
REGION,ETCRUDRE1X,ETLFOI,2061.0,646.7713
REGION,ETCRUDRE1X,ETLFOI,2062.0,655.7277
REGION,ETCRUDRE1X,ETLFOI,2063.0,664.7753
REGION,ETCRUDRE1X,ETLFOI,2064.0,673.9152
REGION,ETCRUDRE1X,ETLFOI,2065.0,683.149
REGION,ETCRUDRE1X,ETLFOI,2066.0,692.4783
REGION,ETCRUDRE1X,ETLFOI,2067.0,701.9055
REGION,ETCRUDRE1X,ETLFOI,2068.0,711.434
REGION,ETCRUDRE1X,ETLFOI,2069.0,724.0131
REGION,ETCRUDRE1X,ETLFOI,2070.0,747.1307
REGION,ETEL00T00X,ETEL02,2015.0,34.7514
REGION,ETEL00T00X,ETEL02,2016.0,36.6884
REGION,ETEL00T00X,ETEL02,2017.0,44.8198
REGION,ETEL00T00X,ETEL02,2018.0,52.9094
REGION,ETEL00T00X,ETEL02,2019.0,60.9501
REGION,ETEL00T00X,ETEL02,2020.0,68.9424
REGION,ETEL00T00X,ETEL02,2021.0,73.8227
REGION,ETEL00T00X,ETEL02,2022.0,79.0439
REGION,ETEL00T00X,ETEL02,2023.0,84.6281
REGION,ETEL00T00X,ETEL02,2024.0,90.5989
REGION,ETEL00T00X,ETEL02,2025.0,96.9816
REGION,ETEL00T00X,ETEL02,2026.0,103.7354
REGION,ETEL00T00X,ETEL02,2027.0,110.9506
REGION,ETEL00T00X,ETEL02,2028.0,118.6553
REGION,ETEL00T00X,ETEL02,2029.0,126.8792
REGION,ETEL00T00X,ETEL02,2030.0,135.6543
REGION,ETEL00T00X,ETEL02,2031.0,145.658
REGION,ETEL00T00X,ETEL02,2032.0,156.4158
REGION,ETEL00T00X,ETEL02,2033.0,167.9807
REGION,ETEL00T00X,ETEL02,2034.0,180.4107
REGION,ETEL00T00X,ETEL02,2035.0,196.0459
REGION,ETEL00T00X,ETEL02,2036.0,210.8425
REGION,ETEL00T00X,ETEL02,2037.0,226.7298
REGION,ETEL00T00X,ETEL02,2038.0,243.7918
REGION,ETEL00T00X,ETEL02,2039.0,262.1272
REGION,ETEL00T00X,ETEL02,2040.0,281.834
REGION,ETEL00T00X,ETEL02,2041.0,296.3189
REGION,ETEL00T00X,ETEL02,2042.0,296.0178
REGION,ETEL00T00X,ETEL02,2043.0,294.3519
REGION,ETEL00T00X,ETEL02,2044.0,292.5886
REGION,ETEL00T00X,ETEL02,2045.0,291.9349
REGION,ETEL00T00X,ETEL02,2046.0,287.9716
REGION,ETEL00T00X,ETEL02,2047.0,284.6018
REGION,ETEL00T00X,ETEL02,2048.0,282.658
REGION,ETEL00T00X,ETEL02,2049.0,282.219
REGION,ETEL00T00X,ETEL02,2050.0,283.3675
REGION,ETEL00T00X,ETEL02,2051.0,278.5222
REGION,ETEL00T00X,ETEL02,2052.0,273.5289
REGION,ETEL00T00X,ETEL02,2053.0,269.7466
REGION,ETEL00T00X,ETEL02,2054.0,265.8111
REGION,ETEL00T00X,ETEL02,2055.0,257.619
REGION,ETEL00T00X,ETEL02,2056.0,251.7328
REGION,ETEL00T00X,ETEL02,2057.0,246.5769
REGION,ETEL00T00X,ETEL02,2058.0,245.9558
REGION,ETEL00T00X,ETEL02,2059.0,238.5296
REGION,ETEL00T00X,ETEL02,2060.0,235.6767
REGION,ETEL00T00X,ETEL02,2061.0,228.2866
REGION,ETEL00T00X,ETEL02,2062.0,237.9058
REGION,ETEL00T00X,ETEL02,2063.0,249.9226
REGION,ETEL00T00X,ETEL02,2064.0,260.5821
REGION,ETEL00T00X,ETEL02,2065.0,273.7874
REGION,ETEL00T00X,ETEL02,2066.0,291.9498
REGION,ETEL00T00X,ETEL02,2067.0,311.0506
REGION,ETEL00T00X,ETEL02,2068.0,330.6465
REGION,ETEL00T00X,ETEL02,2069.0,350.1447
REGION,ETEL00T00X,ETEL02,2070.0,368.2665
REGION,ETEL00TDTX,ETEL03,2015.0,29.9959
REGION,ETEL00TDTX,ETEL03,2016.0,31.6678
REGION,ETEL00TDTX,ETEL03,2017.0,38.8045
REGION,ETEL00TDTX,ETEL03,2018.0,45.9476
REGION,ETEL00TDTX,ETEL03,2019.0,53.0908
REGION,ETEL00TDTX,ETEL03,2020.0,60.2339
REGION,ETEL00TDTX,ETEL03,2021.0,64.5755
REGION,ETEL00TDTX,ETEL03,2022.0,69.2258
REGION,ETEL00TDTX,ETEL03,2023.0,74.2054
REGION,ETEL00TDTX,ETEL03,2024.0,79.5363
REGION,ETEL00TDTX,ETEL03,2025.0,85.2417
REGION,ETEL00TDTX,ETEL03,2026.0,91.2872
REGION,ETEL00TDTX,ETEL03,2027.0,97.7533
REGION,ETEL00TDTX,ETEL03,2028.0,104.6665
REGION,ETEL00TDTX,ETEL03,2029.0,112.0544
REGION,ETEL00TDTX,ETEL03,2030.0,119.947
REGION,ETEL00TDTX,ETEL03,2031.0,128.9457
REGION,ETEL00TDTX,ETEL03,2032.0,138.6338
REGION,ETEL00TDTX,ETEL03,2033.0,149.0607
REGION,ETEL00TDTX,ETEL03,2034.0,160.2807
REGION,ETEL00TDTX,ETEL03,2035.0,174.3776
REGION,ETEL00TDTX,ETEL03,2036.0,187.7608
REGION,ETEL00TDTX,ETEL03,2037.0,202.1475
REGION,ETEL00TDTX,ETEL03,2038.0,217.6163
REGION,ETEL00TDTX,ETEL03,2039.0,234.2589
REGION,ETEL00TDTX,ETEL03,2040.0,252.1673
REGION,ETEL00TDTX,ETEL03,2041.0,265.4394
REGION,ETEL00TDTX,ETEL03,2042.0,265.4813
REGION,ETEL00TDTX,ETEL03,2043.0,264.297
REGION,ETEL00TDTX,ETEL03,2044.0,263.0218
REGION,ETEL00TDTX,ETEL03,2045.0,262.7414
REGION,ETEL00TDTX,ETEL03,2046.0,259.4776
REGION,ETEL00TDTX,ETEL03,2047.0,256.7407
REGION,ETEL00TDTX,ETEL03,2048.0,255.2848
REGION,ETEL00TDTX,ETEL03,2049.0,255.1854
REGION,ETEL00TDTX,ETEL03,2050.0,256.5221
REGION,ETEL00TDTX,ETEL03,2051.0,252.4291
REGION,ETEL00TDTX,ETEL03,2052.0,248.1915
REGION,ETEL00TDTX,ETEL03,2053.0,245.0435
REGION,ETEL00TDTX,ETEL03,2054.0,241.7482
REGION,ETEL00TDTX,ETEL03,2055.0,234.5689
REGION,ETEL00TDTX,ETEL03,2056.0,229.4743
REGION,ETEL00TDTX,ETEL03,2057.0,225.0338
REGION,ETEL00TDTX,ETEL03,2058.0,224.7259
REGION,ETEL00TDTX,ETEL03,2059.0,218.1918
REGION,ETEL00TDTX,ETEL03,2060.0,215.8302
REGION,ETEL00TDTX,ETEL03,2061.0,209.3028
REGION,ETEL00TDTX,ETEL03,2062.0,218.3725
REGION,ETEL00TDTX,ETEL03,2063.0,229.6658
REGION,ETEL00TDTX,ETEL03,2064.0,239.7355
REGION,ETEL00TDTX,ETEL03,2065.0,252.1726
REGION,ETEL00TDTX,ETEL03,2066.0,269.2084
REGION,ETEL00TDTX,ETEL03,2067.0,287.1488
REGION,ETEL00TDTX,ETEL03,2068.0,305.5869
REGION,ETEL00TDTX,ETEL03,2069.0,323.976
REGION,ETEL00TDTX,ETEL03,2070.0,341.1311
REGION,ETELDJBP00,ETEL01,2015.0,5.3927
REGION,ETELDJBP00,ETEL01,2016.0,5.3927
REGION,ETELDJBP00,ETEL01,2017.0,5.3927
REGION,ETELDJBP00,ETEL01,2018.0,5.3927
REGION,ETELDJBP00,ETEL01,2019.0,5.0781
REGION,ETELDJBP00,ETEL01,2020.0,5.2465
REGION,ETELDJBP00,ETEL01,2021.0,5.2151
